"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","pref7","response7","pref8","response8","pref9","response9","numFeatures","target","obj1","obj2","obj3","utterance","itemCode","condition","ambiguous","trial_type","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"646",686,34,56,11,"English","solid things",0.4,"striped things",0.35,"polka-dotted things",0.8,"clouds",0.8,"circles",0.3,"squares",0.2,NA,NA,NA,NA,NA,NA,NA,133,NA,122,312,"green",122111,NA,"False","prior_inference",3,2,1,25,13,12,0.61538,0.23077,0.15385,0.25806,0.22581,0.51613,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0,0,1,0.33333,0,0.66667,122111,0
"647",687,34,1862,12,"English","blue things",0.7,"red things",0.7,"green things",0.3,"solid things",0.7,"striped things",0.25,"polka-dotted things",0.2,NA,NA,NA,NA,NA,NA,NA,132,NA,322,322,"cloud",123212,NA,"False","prior_inference",1,3,2,16,15,15,NA,NA,NA,0.6087,0.21739,0.17391,0.41176,0.41176,0.17647,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0,0.66667,0.33333,0.33333,0.33333,123212,0
"648",688,34,1941,13,"English","clouds",0.8,"circles",0.3,"squares",0.3,"blue things",0.8,"red things",0.25,"green things",0.2,NA,NA,NA,NA,NA,NA,NA,111,NA,232,222,"solid",111212,NA,"False","prior_inference",2,1,3,1,17,14,0.57143,0.21429,0.21429,NA,NA,NA,0.64,0.2,0.16,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,1,0,0,0.66667,0,0.33333,111212,0
"649",689,34,1149,14,"English","solid things",0.85,"striped things",0.75,"polka-dotted things",0.35,"blue things",0.7,"red things",0.25,"green things",0.2,NA,NA,NA,NA,NA,NA,NA,311,NA,332,332,"square",321212,NA,"True","prior_inference",1,2,3,3,18,18,NA,NA,NA,0.4359,0.38462,0.17949,0.6087,0.21739,0.17391,0.33333,0.33333,0.33333,0.4365,0.33333,0.23016,0.4365,0.23016,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.66667,0,0.33333,321212,0
"650",690,34,2230,15,"English","solid things",0.35,"striped things",0.35,"polka-dotted things",0.75,"blue things",0.8,"red things",0.25,"green things",0.25,NA,NA,NA,NA,NA,NA,NA,322,NA,323,321,"square",323211,NA,"True","prior_inference",1,2,3,15,24,6,NA,NA,NA,0.24138,0.24138,0.51724,0.61538,0.19231,0.19231,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.25664,0.48672,0.25664,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,323211,0
"661",721,36,539,6,"English","solid things",1,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,333,NA,133,232,"square",112132,NA,"False","prior_inference",1,2,3,27,25,17,NA,NA,NA,0.5,0.25,0.25,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0.33333,0.33333,0.33333,0.33333,0,0.66667,113221,0
"662",722,36,551,7,"English","solid things",1,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,111,112,"blue",213212,NA,"True","prior_inference",3,2,1,3,1,10,0.33333,0.33333,0.33333,0.5,0.25,0.25,NA,NA,NA,0.28084,0.33333,0.38583,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.66667,0,0.33333,213212,0
"663",723,36,2375,8,"English","solid things",1,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,111,NA,112,113,"blue",113232,NA,"False","prior_inference",3,2,1,1,10,19,0.33333,0.33333,0.33333,0.5,0.25,0.25,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,113232,0
"664",724,36,2045,9,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",1,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,113,NA,111,133,"cloud",322122,NA,"True","prior_inference",1,3,2,19,1,25,NA,NA,NA,0.5,0.25,0.25,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.37274,0.33333,0.29393,0.29393,0.33333,0.37274,0.33333,0.33333,0.33333,0.66667,0.33333,0,0,0.33333,0.66667,322122,0
"665",725,36,432,10,"English","solid things",1,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,113,NA,122,121,"cloud",321112,NA,"True","prior_inference",1,2,3,19,13,4,NA,NA,NA,0.5,0.25,0.25,0.5,0,0.5,0.33333,0.33333,0.33333,0.40381,0.26286,0.33333,0.28279,0.28279,0.43442,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0,1,321211,0
"666",726,36,2156,11,"English","clouds",0.8,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,113,NA,332,231,"solid",121111,NA,"False","prior_inference",2,1,3,19,18,8,0.44444,0.27778,0.27778,NA,NA,NA,0.5,0,0.5,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.66667,0.33333,0,0,0,1,121111,0
"667",727,36,208,12,"English","clouds",0.5,"circles",0.5,"squares",0.75,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,323,NA,323,133,"striped",212132,NA,"False","prior_inference",2,1,3,24,24,25,0.28571,0.28571,0.42857,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.66667,0,0.33333,0.33333,0.33333,213221,0
"668",728,36,324,13,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",1,NA,NA,NA,NA,NA,NA,NA,313,NA,113,223,"solid",213211,NA,"True","prior_inference",2,3,1,21,19,23,0.25,0.25,0.5,NA,NA,NA,0.33333,0.33333,0.33333,0.26286,0.33333,0.40381,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0.66667,0,0.33333,0.33333,0.33333,0.33333,213211,0
"669",729,36,285,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,232,NA,221,332,"circle",212222,NA,"True","prior_inference",1,2,3,17,5,18,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.27571,0.39096,0.27571,0.39096,0.33333,0.33333,0.66667,0,0.33333,0,0.66667,0,0.66667,0.33333,212222,0
"670",730,36,107,15,"English","blue things",0.5,"red things",0.5,"green things",0.8,"clouds",0.5,"circles",0.75,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,233,NA,232,121,"polka-dotted",212111,NA,"True","prior_inference",2,3,1,26,17,4,0.28571,0.42857,0.28571,NA,NA,NA,0.27778,0.27778,0.44444,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.26286,0.40381,0,0.66667,0.33333,0.33333,0,0.66667,0,0,1,212111,0
"681",761,38,518,6,"english","blue things",0.7,"red things",0.35,"green things",0.5,"clouds",0.65,"circles",0.65,"squares",0.35,NA,NA,NA,NA,NA,NA,NA,131,NA,121,211,"polka-dotted",112132,NA,"False","prior_inference",2,3,1,7,4,2,0.39394,0.39394,0.21212,NA,NA,NA,0.45161,0.22581,0.32258,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0,1,0.33333,0.33333,0.33333,113221,0
"682",762,38,2229,7,"english","blue things",0.8,"red things",0.45,"green things",0.4,"clouds",0.25,"circles",0.15,"squares",0.8,NA,NA,NA,NA,NA,NA,NA,311,NA,313,312,"solid",323211,NA,"True","prior_inference",2,3,1,3,21,12,0.20833,0.125,0.66667,NA,NA,NA,0.48485,0.27273,0.24242,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.57275,0.21363,0.21363,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,323211,0
"683",763,38,1053,8,"english","clouds",0.25,"circles",0.3,"squares",0.6,"solid things",0.2,"striped things",0.75,"polka-dotted things",0.2,NA,NA,NA,NA,NA,NA,NA,323,NA,331,332,"green",113212,NA,"False","prior_inference",3,1,2,24,9,18,0.21739,0.26087,0.52174,0.17391,0.65217,0.17391,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0,0,1,113212,0
"684",764,38,996,9,"english","blue things",0.6,"red things",0.4,"green things",0.35,"clouds",0.3,"circles",0.85,"squares",0.3,NA,NA,NA,NA,NA,NA,NA,211,NA,323,322,"solid",121112,NA,"False","prior_inference",2,3,1,2,24,15,0.2069,0.58621,0.2069,NA,NA,NA,0.44444,0.2963,0.25926,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.66667,0,0.33333,1,0,0,121211,0
"685",765,38,2081,10,"english","clouds",0.3,"circles",0.3,"squares",0.7,"blue things",0.35,"red things",0.15,"green things",0.7,NA,NA,NA,NA,NA,NA,NA,323,NA,222,121,"striped",321111,NA,"True","prior_inference",2,1,3,24,14,4,0.23077,0.23077,0.53846,NA,NA,NA,0.29167,0.125,0.58333,0.21363,0.21363,0.57275,0.33333,0.33333,0.33333,0.21363,0.21363,0.57275,0,0,1,0.33333,0.33333,0.33333,0,0,1,321111,0
"686",766,38,1725,11,"english","clouds",0.35,"circles",0.75,"squares",0.25,"solid things",0.7,"striped things",0.2,"polka-dotted things",0.3,NA,NA,NA,NA,NA,NA,NA,211,NA,231,333,"blue",212112,NA,"True","prior_inference",3,1,2,2,8,27,0.25926,0.55556,0.18519,0.58333,0.16667,0.25,NA,NA,NA,0.33333,0.33333,0.33333,0.44943,0.33333,0.21723,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.66667,0.33333,0,0.66667,0.33333,0,212112,0
"687",767,38,108,12,"english","solid things",0.25,"striped things",0.9,"polka-dotted things",0.2,"clouds",0.3,"circles",0.3,"squares",0.75,NA,NA,NA,NA,NA,NA,NA,322,NA,122,213,"red",212111,NA,"True","prior_inference",3,2,1,15,13,20,0.22222,0.22222,0.55556,0.18519,0.66667,0.14815,NA,NA,NA,0.18111,0.33333,0.48556,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0,0.66667,0.33333,0.33333,0.66667,0,212111,0
"688",768,38,1287,13,"english","clouds",0.75,"circles",0.25,"squares",0.35,"solid things",0.75,"striped things",0.2,"polka-dotted things",0.15,NA,NA,NA,NA,NA,NA,NA,112,NA,333,221,"red",111111,NA,"False","prior_inference",3,1,2,10,27,5,0.55556,0.18519,0.25926,0.68182,0.18182,0.13636,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,1,0,0,0,1,0,111111,0
"689",769,38,1533,14,"english","solid things",0.2,"striped things",0.2,"polka-dotted things",0.85,"blue things",0.35,"red things",0.25,"green things",0.7,NA,NA,NA,NA,NA,NA,NA,233,NA,223,221,"circle",322112,NA,"True","prior_inference",1,2,3,26,23,5,NA,NA,NA,0.16,0.16,0.68,0.26923,0.19231,0.53846,0.33333,0.33333,0.33333,0.33333,0.18111,0.48556,0.2347,0.33333,0.43197,0.33333,0.33333,0.33333,0.33333,0,0.66667,0,0.33333,0.66667,322112,0
"690",770,38,159,15,"english","blue things",0.75,"red things",0.1,"green things",0.25,"solid things",0.25,"striped things",0.7,"polka-dotted things",0.25,NA,NA,NA,NA,NA,NA,NA,321,NA,331,331,"square",323212,NA,"True","prior_inference",1,3,2,6,9,9,NA,NA,NA,0.20833,0.58333,0.20833,0.68182,0.09091,0.22727,0.33333,0.33333,0.33333,0.33333,0.48556,0.18111,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,323212,0
"701",781,39,1262,6,"English","solid things",0,"striped things",0,"polka-dotted things",1,"clouds",0,"circles",0,"squares",1,NA,NA,NA,NA,NA,NA,NA,332,NA,121,213,"red",111111,NA,"False","prior_inference",3,2,1,18,4,20,0,0,1,0,0,1,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0,0,1,0,1,0,111111,0
"702",782,39,728,7,"English","blue things",1,"red things",0,"green things",0,"clouds",0,"circles",0,"squares",1,NA,NA,NA,NA,NA,NA,NA,311,NA,312,221,"solid",212122,NA,"True","prior_inference",2,3,1,3,12,5,0,0,1,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.63402,0.03264,0.33333,0.33333,0,0.66667,0.66667,0,0.33333,0.66667,0,0.33333,212122,0
"703",783,39,474,8,"English","solid things",0,"striped things",1,"polka-dotted things",0,"clouds",0,"circles",1,"squares",0,NA,NA,NA,NA,NA,NA,NA,223,NA,113,331,"green",211111,NA,"True","prior_inference",3,2,1,23,19,9,0,1,0,0,1,0,NA,NA,NA,0.03137,0.6353,0.33333,0.03137,0.6353,0.33333,0.33333,0.33333,0.33333,0,1,0,0,1,0,0,0.33333,0.66667,211111,0
"704",784,39,683,9,"English","solid things",1,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",1,"green things",0,NA,NA,NA,NA,NA,NA,NA,212,NA,223,111,"circle",212211,NA,"True","prior_inference",1,2,3,11,23,1,NA,NA,NA,1,0,0,0,1,0,0.33333,0.33333,0.33333,0.63402,0.03264,0.33333,0.33333,0.6353,0.03137,0,0.66667,0.33333,0.66667,0,0.33333,0,1,0,212211,0
"705",785,39,83,10,"English","clouds",0,"circles",0,"squares",1,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,333,NA,322,121,"polka-dotted",122111,NA,"False","prior_inference",2,1,3,27,15,4,0,0,1,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0,0.66667,0,0,1,122111,0
"706",786,39,44,11,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,131,NA,113,213,"polka-dotted",122112,NA,"False","prior_inference",2,1,3,7,19,20,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.33333,0.66667,0.66667,0.33333,0,122112,0
"707",787,39,114,12,"English","clouds",0,"circles",0,"squares",1,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,211,123,"solid",212111,NA,"True","prior_inference",2,1,3,3,2,22,0,0,1,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.03137,0.6353,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0.66667,0,0.33333,0.66667,0.33333,0,212111,0
"708",788,39,290,13,"English","solid things",0,"striped things",0,"polka-dotted things",1,"blue things",0,"red things",1,"green things",0,NA,NA,NA,NA,NA,NA,NA,132,NA,113,232,"cloud",212222,NA,"True","prior_inference",1,2,3,16,19,17,NA,NA,NA,0,0,1,0,1,0,0.33333,0.33333,0.33333,0.03264,0.33333,0.63402,0.33333,0.63402,0.03264,0.66667,0,0.33333,0,0.33333,0.66667,0.33333,0.66667,0,212222,0
"709",789,39,1011,14,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,123,NA,213,112,"green",212212,NA,"True","prior_inference",3,1,2,22,20,10,0.33333,0.33333,0.33333,0,1,0,NA,NA,NA,0.63402,0.03264,0.33333,0.05519,0.61147,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.66667,0.33333,0.33333,0,0.66667,212212,0
"710",790,39,898,15,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,233,NA,212,331,"green",112122,NA,"False","prior_inference",3,1,2,26,11,9,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0,0.33333,0.66667,0,0,1,112122,0
"721",801,40,187,6,"English","clouds",0,"circles",0.5,"squares",1,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,313,NA,113,113,"solid",323212,NA,"True","prior_inference",2,1,3,21,19,19,0,0.33333,0.66667,NA,NA,NA,0.33333,0.33333,0.33333,0.08292,0.33333,0.58375,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212,0
"722",802,40,1987,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,313,NA,313,313,"green",323232,NA,"False","prior_inference",3,2,1,21,21,21,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,0
"723",803,40,2138,8,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,121,NA,233,212,"blue",111112,NA,"False","prior_inference",3,2,1,4,26,11,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,1,0,1,0,0,111211,0
"724",804,40,349,9,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,121,NA,131,211,"cloud",213211,NA,"True","prior_inference",1,3,2,4,7,2,NA,NA,NA,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.58375,0.08292,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,1,0,0.33333,0.33333,0.33333,213211,0
"725",805,40,77,10,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,123,NA,313,332,"cloud",122111,NA,"False","prior_inference",1,3,2,22,21,18,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0,1,0,0.33333,0,0.66667,122111,0
"726",806,40,298,11,"English","solid things",0.75,"striped things",0.5,"polka-dotted things",0.25,"clouds",0.75,"circles",0.3,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,113,NA,233,112,"green",212222,NA,"True","prior_inference",3,2,1,19,26,10,0.48387,0.19355,0.32258,0.5,0.33333,0.16667,NA,NA,NA,0.57704,0.08962,0.33333,0.57704,0.33333,0.08962,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.66667,0.33333,0,0.33333,0,0.66667,212222,0
"727",807,40,747,12,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",1,"green things",0,NA,NA,NA,NA,NA,NA,NA,222,NA,223,312,"striped",212122,NA,"True","prior_inference",2,1,3,14,23,12,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.57704,0.08962,0.33333,0.66667,0,0,0.66667,0.33333,0.33333,0.66667,0,212122,0
"728",808,40,273,13,"English","solid things",0.5,"striped things",0.25,"polka-dotted things",0.75,"clouds",0.5,"circles",0.75,"squares",0.25,NA,NA,NA,NA,NA,NA,NA,233,NA,323,231,"green",212222,NA,"True","prior_inference",3,2,1,26,24,8,0.33333,0.5,0.16667,0.33333,0.16667,0.5,NA,NA,NA,0.33333,0.57704,0.08962,0.33333,0.08962,0.57704,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.66667,0,0.33333,0.66667,212222,0
"729",809,40,1781,14,"English","clouds",0.5,"circles",1,"squares",0,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,223,NA,223,323,"green",322132,NA,"True","prior_inference",3,1,2,23,23,24,0.33333,0.66667,0,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.53387,0.1328,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,0
"730",810,40,1694,15,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,113,NA,321,321,"green",121212,NA,"False","prior_inference",3,1,2,19,6,6,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.66667,0,0.33333,0,0.33333,0.66667,121212,0
"741",821,41,886,6,"English","blue things",0.35,"red things",1,"green things",0.55,"solid things",0.7,"striped things",0.35,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,112,NA,313,222,"cloud",112122,NA,"False","prior_inference",1,3,2,10,21,14,NA,NA,NA,0.45161,0.22581,0.32258,0.18421,0.52632,0.28947,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.66667,0,0.33333,0.33333,0.66667,0,112122,0
"742",822,41,1359,7,"English","clouds",0.85,"circles",0.6,"squares",0.25,"blue things",0.2,"red things",0.2,"green things",0.75,NA,NA,NA,NA,NA,NA,NA,123,NA,112,131,"striped",113211,NA,"False","prior_inference",2,1,3,22,10,7,0.5,0.35294,0.14706,NA,NA,NA,0.17391,0.17391,0.65217,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,0,0,1,113211,0
"743",823,41,2224,8,"English","clouds",0.85,"circles",0.3,"squares",0.05,"blue things",0.2,"red things",0.8,"green things",0.15,NA,NA,NA,NA,NA,NA,NA,122,NA,123,121,"striped",323211,NA,"True","prior_inference",2,1,3,13,22,4,0.70833,0.25,0.04167,NA,NA,NA,0.17391,0.69565,0.13043,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.12391,0.75218,0.12391,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,323211,0
"744",824,41,1626,9,"English","solid things",0.85,"striped things",0.1,"polka-dotted things",0.1,"clouds",0.85,"circles",0.6,"squares",0.15,NA,NA,NA,NA,NA,NA,NA,113,NA,333,322,"green",211112,NA,"True","prior_inference",3,2,1,19,27,15,0.53125,0.375,0.09375,0.80952,0.09524,0.09524,NA,NA,NA,0.53044,0.33333,0.13623,0.57238,0.33333,0.09429,0.33333,0.33333,0.33333,0.66667,0.33333,0,1,0,0,0.33333,0,0.66667,211211,0
"745",825,41,429,10,"English","solid things",0.15,"striped things",0.95,"polka-dotted things",0.25,"clouds",0.75,"circles",0.5,"squares",0.1,NA,NA,NA,NA,NA,NA,NA,123,NA,233,213,"green",321112,NA,"True","prior_inference",3,2,1,22,26,20,0.55556,0.37037,0.07407,0.11111,0.7037,0.18519,NA,NA,NA,0.57238,0.09429,0.33333,0.12391,0.75218,0.12391,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,1,0,0.33333,0.33333,0.33333,321211,0
"746",826,41,2182,11,"English","solid things",0.8,"striped things",0.1,"polka-dotted things",0.15,"clouds",0.3,"circles",0.85,"squares",0.1,NA,NA,NA,NA,NA,NA,NA,211,NA,333,123,"blue",121111,NA,"False","prior_inference",3,2,1,2,27,22,0.24,0.68,0.08,0.7619,0.09524,0.14286,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,1,0,0,0.66667,0.33333,0,121111,0
"747",827,41,2012,12,"English","solid things",0.95,"striped things",0.1,"polka-dotted things",0.5,"clouds",0.75,"circles",0.5,"squares",0.1,NA,NA,NA,NA,NA,NA,NA,113,NA,123,313,"green",322122,NA,"True","prior_inference",3,2,1,19,22,21,0.55556,0.37037,0.07407,0.6129,0.06452,0.32258,NA,NA,NA,0.51967,0.33333,0.147,0.51967,0.147,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.66667,0,0.33333,0.33333,0.33333,0.33333,322122,0
"748",828,41,751,13,"English","clouds",0.15,"circles",0.05,"squares",0.8,"solid things",0.8,"striped things",0.15,"polka-dotted things",0.2,NA,NA,NA,NA,NA,NA,NA,311,NA,131,133,"blue",211212,NA,"True","prior_inference",3,1,2,3,7,25,0.15,0.05,0.8,0.69565,0.13043,0.17391,NA,NA,NA,0.13623,0.33333,0.53044,0.53044,0.33333,0.13623,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.66667,0.33333,0,0.66667,0.33333,0,211212,0
"749",829,41,1201,14,"English","clouds",0.15,"circles",0.9,"squares",0.15,"solid things",0.9,"striped things",0.15,"polka-dotted things",0.2,NA,NA,NA,NA,NA,NA,NA,211,NA,233,132,"blue",112112,NA,"False","prior_inference",3,1,2,2,26,16,0.125,0.75,0.125,0.72,0.12,0.16,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.66667,0.33333,0,1,0,0,112112,0
"750",830,41,1734,15,"English","solid things",0.25,"striped things",0.95,"polka-dotted things",0.15,"clouds",0.15,"circles",0.9,"squares",0.25,NA,NA,NA,NA,NA,NA,NA,222,NA,122,113,"red",212112,NA,"True","prior_inference",3,2,1,14,13,19,0.11538,0.69231,0.19231,0.18519,0.7037,0.11111,NA,NA,NA,0.13623,0.53044,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.66667,0.33333,0.33333,0.66667,0,212112,0
