"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","pref7","response7","pref8","response8","pref9","response9","numFeatures","target","obj1","obj2","obj3","utterance","itemCode","condition","ambiguous","trial_type","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"525",565,28,1613,10,"english","blue things",0.25,"red things",0.2,"green things",0.75,"solid things",0.45,"striped things",0.8,"polka-dotted things",0.2,NA,NA,NA,NA,NA,NA,NA,223,NA,232,131,"circle",211112,NA,"True","prior_inference",1,3,2,23,17,7,NA,NA,NA,0.31034,0.55172,0.13793,0.20833,0.16667,0.625,0.22166,0.44501,0.33333,0.33333,0.55013,0.11653,0.19939,0.11437,0.68623,0.21223,0.45443,0.33333,0.33333,0.51892,0.14774,0.18931,0.17393,0.63676,211211,0
"526",566,28,1252,11,"english","solid things",0.5,"striped things",0.75,"polka-dotted things",0.1,"clouds",0.2,"circles",0.15,"squares",0.7,NA,NA,NA,NA,NA,NA,NA,322,NA,133,211,"red",111111,NA,"False","prior_inference",3,2,1,15,25,2,0.19048,0.14286,0.66667,0.37037,0.55556,0.07407,NA,NA,NA,0.19219,0.19219,0.61561,0.19219,0.61561,0.19219,0.19219,0.61561,0.19219,0.18677,0.18677,0.62646,0.18677,0.62646,0.18677,0.18677,0.62646,0.18677,111111,0
"527",567,28,2117,12,"english","blue things",0.75,"red things",0.1,"green things",0.45,"solid things",0.55,"striped things",0.65,"polka-dotted things",0.15,NA,NA,NA,NA,NA,NA,NA,221,NA,312,132,"circle",111112,NA,"False","prior_inference",1,3,2,5,12,16,NA,NA,NA,0.40741,0.48148,0.11111,0.57692,0.07692,0.34615,0.19219,0.61561,0.19219,0.19219,0.61561,0.19219,0.50805,0.15861,0.33333,0.18677,0.62646,0.18677,0.18677,0.62646,0.18677,0.51356,0.15311,0.33333,111211,0
"528",568,28,1795,13,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.25,"red things",0.2,"green things",0.75,NA,NA,NA,NA,NA,NA,NA,313,NA,313,311,"solid",322132,NA,"True","prior_inference",2,1,3,21,21,3,0.33333,0.33333,0.33333,NA,NA,NA,0.20833,0.16667,0.625,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.14815,0.33333,0.51852,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.20017,0.33333,0.4665,323221,0
"529",569,28,466,14,"english","solid things",0.3,"striped things",0.15,"polka-dotted things",0.65,"clouds",0.6,"circles",0.35,"squares",0.2,NA,NA,NA,NA,NA,NA,NA,132,NA,212,321,"red",211111,NA,"True","prior_inference",3,2,1,16,11,6,0.52174,0.30435,0.17391,0.27273,0.13636,0.59091,NA,NA,NA,0.68623,0.11437,0.19939,0.11437,0.19939,0.68623,0.22166,0.44501,0.33333,0.63676,0.17393,0.18931,0.17393,0.18931,0.63676,0.21223,0.45443,0.33333,211111,0
"530",570,28,2098,15,"english","blue things",0.8,"red things",0.15,"green things",0.3,"clouds",0.35,"circles",0.7,"squares",0.1,NA,NA,NA,NA,NA,NA,NA,211,NA,312,113,"solid",321111,NA,"True","prior_inference",2,3,1,2,12,19,0.30435,0.6087,0.08696,NA,NA,NA,0.64,0.12,0.24,0.125,0.75,0.125,0.33333,0.33333,0.33333,0.75,0.125,0.125,0.17665,0.64671,0.17665,0.33333,0.33333,0.33333,0.64671,0.17665,0.17665,321111,0
"541",581,29,1037,6,"English","clouds",0.5,"circles",0.7,"squares",0.3,"blue things",0.25,"red things",0.7,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,212,NA,311,221,"solid",212212,NA,"True","prior_inference",2,1,3,11,3,5,0.33333,0.46667,0.2,NA,NA,NA,0.17241,0.48276,0.34483,0.33333,0.55995,0.10671,0.35932,0.30735,0.33333,0.13328,0.53339,0.33333,0.33333,0.48393,0.18273,0.36155,0.30512,0.33333,0.19164,0.47503,0.33333,212212,0
"542",582,29,845,7,"English","blue things",0.35,"red things",0.75,"green things",0.35,"solid things",0.35,"striped things",0.65,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,322,NA,223,131,"square",112111,NA,"False","prior_inference",1,3,2,15,23,7,NA,NA,NA,0.23333,0.43333,0.33333,0.24138,0.51724,0.24138,0.29497,0.29497,0.41006,0.33333,0.37891,0.28775,0.29497,0.41006,0.29497,0.28886,0.28886,0.42228,0.33333,0.37878,0.28789,0.28886,0.42228,0.28886,112111,0
"543",583,29,337,8,"English","blue things",0.5,"red things",0.75,"green things",0.35,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,112,NA,113,211,"cloud",213211,NA,"True","prior_inference",1,3,2,10,19,2,NA,NA,NA,0.33333,0.33333,0.33333,0.3125,0.46875,0.21875,0.35932,0.30735,0.33333,0.33333,0.33333,0.33333,0.29956,0.60038,0.10006,0.36155,0.30512,0.33333,0.33333,0.33333,0.33333,0.29675,0.53411,0.16914,213211,0
"544",584,29,756,9,"English","clouds",0.3,"circles",0.75,"squares",0.3,"solid things",0.3,"striped things",0.75,"polka-dotted things",0.3,NA,NA,NA,NA,NA,NA,NA,222,NA,332,333,"red",211212,NA,"True","prior_inference",3,1,2,14,18,27,0.22222,0.55556,0.22222,0.22222,0.55556,0.22222,NA,NA,NA,0.33333,0.53339,0.13328,0.33333,0.53339,0.13328,0.33333,0.35932,0.30735,0.33333,0.47503,0.19164,0.33333,0.47503,0.19164,0.33333,0.36155,0.30512,211212,0
"545",585,29,767,10,"English","solid things",0.75,"striped things",0.5,"polka-dotted things",0.3,"clouds",0.5,"circles",0.75,"squares",0.25,NA,NA,NA,NA,NA,NA,NA,211,NA,331,332,"blue",211212,NA,"True","prior_inference",3,2,1,2,9,18,0.33333,0.5,0.16667,0.48387,0.32258,0.19355,NA,NA,NA,0.33333,0.53339,0.13328,0.53339,0.33333,0.13328,0.35932,0.30735,0.33333,0.33333,0.47503,0.19164,0.47503,0.33333,0.19164,0.36155,0.30512,0.33333,211212,0
"546",586,29,811,11,"English","blue things",0.65,"red things",0.4,"green things",0.4,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,221,NA,123,332,"circle",112111,NA,"False","prior_inference",1,3,2,5,22,18,NA,NA,NA,0.33333,0.33333,0.33333,0.44828,0.27586,0.27586,0.29497,0.41006,0.29497,0.33333,0.37891,0.28775,0.41006,0.29497,0.29497,0.28886,0.42228,0.28886,0.33333,0.37878,0.28789,0.42228,0.28886,0.28886,112111,0
"547",587,29,939,12,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.7,"clouds",0.5,"circles",0.5,"squares",0.7,NA,NA,NA,NA,NA,NA,NA,331,NA,331,122,"blue",212121,NA,"False","prior_inference",3,2,1,9,9,13,0.29412,0.29412,0.41176,0.29412,0.29412,0.41176,NA,NA,NA,0.30735,0.33333,0.35932,0.33333,0.30735,0.35932,0.35932,0.30735,0.33333,0.30512,0.33333,0.36155,0.33333,0.30512,0.36155,0.36155,0.30512,0.33333,212121,0
"548",588,29,122,13,"English","clouds",0.5,"circles",0.35,"squares",0.65,"blue things",0.5,"red things",0.75,"green things",0.25,NA,NA,NA,NA,NA,NA,NA,332,NA,333,121,"polka-dotted",212111,NA,"True","prior_inference",2,1,3,18,27,4,0.33333,0.23333,0.43333,NA,NA,NA,0.33333,0.5,0.16667,0.30735,0.33333,0.35932,0.33333,0.30735,0.35932,0.29956,0.60038,0.10006,0.30512,0.33333,0.36155,0.33333,0.30512,0.36155,0.29675,0.53411,0.16914,212111,0
"549",589,29,2195,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.65,NA,NA,NA,NA,NA,NA,NA,313,NA,131,122,"square",121111,NA,"False","prior_inference",1,2,3,21,7,13,NA,NA,NA,0.33333,0.33333,0.33333,0.30303,0.30303,0.39394,0.27892,0.33333,0.38775,0.41006,0.29497,0.29497,0.29497,0.29497,0.41006,0.27079,0.33333,0.39587,0.42228,0.28886,0.28886,0.28886,0.28886,0.42228,121111,0
"550",590,29,431,15,"English","solid things",0.8,"striped things",0.15,"polka-dotted things",0.5,"blue things",0.8,"red things",0.3,"green things",0.3,NA,NA,NA,NA,NA,NA,NA,111,NA,123,122,"cloud",321112,NA,"True","prior_inference",1,2,3,1,22,13,NA,NA,NA,0.55172,0.10345,0.34483,0.57143,0.21429,0.21429,0.33333,0.33333,0.33333,0.57143,0.09524,0.33333,0.75,0.125,0.125,0.33333,0.33333,0.33333,0.50632,0.16034,0.33333,0.61223,0.19388,0.19388,321211,0
"561",601,30,2323,6,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,223,NA,222,222,"green",123232,NA,"False","prior_inference",3,2,1,23,14,14,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32267,0.344,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123232,0
"562",602,30,59,7,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,332,NA,323,221,"polka-dotted",122111,NA,"False","prior_inference",2,3,1,18,24,5,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.32424,0.34243,0.33333,0.32267,0.344,0.32615,0.3477,0.32615,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122111,0
"563",603,30,1141,8,"english","solid things",1,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",1,"green things",0,NA,NA,NA,NA,NA,NA,NA,112,NA,121,121,"cloud",321212,NA,"True","prior_inference",1,2,3,10,4,4,NA,NA,NA,1,0,0,0,1,0,0.33333,0.33333,0.33333,0.57143,0.09524,0.33333,0.09524,0.57143,0.33333,0.33333,0.33333,0.33333,0.64201,0.02466,0.33333,0.02466,0.64201,0.33333,321212,0
"564",604,30,1571,9,"english","blue things",0,"red things",0,"green things",0.95,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,123,NA,123,321,"striped",322121,NA,"True","prior_inference",2,3,1,22,22,6,0.33333,0.33333,0.33333,NA,NA,NA,0,0,1,0.51852,0.33333,0.14815,0.33333,0.33333,0.33333,0.14815,0.33333,0.51852,0.62074,0.33333,0.04592,0.33333,0.33333,0.33333,0.04592,0.33333,0.62074,322121,0
"565",605,30,773,10,"english","blue things",0,"red things",1,"green things",0,"solid things",0.5,"striped things",0.5,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,312,NA,333,233,"square",211212,NA,"True","prior_inference",1,3,2,12,27,26,NA,NA,NA,0.5,0.5,0,0,1,0,0.33333,0.32867,0.338,0.5301,0.33333,0.13657,0.33333,0.5301,0.13657,0.33333,0.33333,0.33333,0.62216,0.33333,0.0445,0.33333,0.62216,0.0445,211212,0
"566",606,30,155,11,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",1,"circles",0,"squares",0,NA,NA,NA,NA,NA,NA,NA,112,NA,312,312,"solid",323212,NA,"True","prior_inference",2,3,1,10,12,12,1,0,0,NA,NA,NA,0.33333,0.33333,0.33333,0.57143,0.33333,0.09524,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.64201,0.33333,0.02466,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212,0
"567",607,30,735,12,"english","solid things",0,"striped things",0.5,"polka-dotted things",1,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,132,NA,112,331,"cloud",212122,NA,"True","prior_inference",1,2,3,16,10,9,NA,NA,NA,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.338,0.33333,0.32867,0.104,0.33333,0.56267,0.32867,0.338,0.33333,0.33333,0.33333,0.33333,0.02547,0.33333,0.64119,0.33333,0.33333,0.33333,212122,0
"568",608,30,1128,13,"english","clouds",0,"circles",0,"squares",1,"solid things",0,"striped things",0,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,332,NA,122,122,"red",321212,NA,"True","prior_inference",3,1,2,18,13,13,0,0,1,0,0,1,NA,NA,NA,0.09524,0.33333,0.57143,0.33333,0.09524,0.57143,0.33333,0.33333,0.33333,0.02466,0.33333,0.64201,0.33333,0.02466,0.64201,0.33333,0.33333,0.33333,321212,0
"569",609,30,2384,14,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,331,NA,311,321,"polka-dotted",113232,NA,"False","prior_inference",2,1,3,9,3,6,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32615,0.32615,0.3477,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113232,0
"570",610,30,546,15,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,213,NA,233,123,"solid",112132,NA,"False","prior_inference",2,1,3,20,26,22,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.32424,0.34243,0.33333,0.3477,0.32615,0.32615,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113221,0
"581",621,31,1053,6,"english","clouds",0.1,"circles",0.1,"squares",0.9,"solid things",0.05,"striped things",1,"polka-dotted things",0.15,NA,NA,NA,NA,NA,NA,NA,323,NA,331,332,"green",113212,NA,"False","prior_inference",3,1,2,24,9,18,0.09091,0.09091,0.81818,0.04167,0.83333,0.125,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.57092,0.09575,0.12558,0.12558,0.74883,0.33333,0.33333,0.33333,0.33333,0.49593,0.17073,0.20388,0.20388,0.59223,113212,0
"582",622,31,2173,7,"english","clouds",0.05,"circles",0.9,"squares",0.1,"blue things",0,"red things",0.95,"green things",0,NA,NA,NA,NA,NA,NA,NA,212,NA,323,121,"solid",121111,NA,"False","prior_inference",2,1,3,11,24,4,0.04762,0.85714,0.09524,NA,NA,NA,0,1,0,0.12558,0.74883,0.12558,0.57092,0.09575,0.33333,0.12558,0.74883,0.12558,0.20388,0.59223,0.20388,0.49593,0.17073,0.33333,0.20388,0.59223,0.20388,121111,0
"583",623,31,251,8,"english","blue things",0.05,"red things",0.9,"green things",0.9,"clouds",0.85,"circles",0.55,"squares",0.95,NA,NA,NA,NA,NA,NA,NA,333,NA,132,313,"polka-dotted",212222,NA,"True","prior_inference",2,3,1,27,16,21,0.3617,0.23404,0.40426,NA,NA,NA,0.02703,0.48649,0.48649,0.14779,0.33333,0.51888,0.14887,0.33333,0.5178,0.33333,0.14779,0.51888,0.22574,0.33333,0.44093,0.22582,0.33333,0.44085,0.33333,0.22574,0.44093,212222,0
"584",624,31,450,9,"english","solid things",0.9,"striped things",0.9,"polka-dotted things",0.9,"blue things",0.9,"red things",0.9,"green things",0.9,NA,NA,NA,NA,NA,NA,NA,211,NA,233,223,"circle",321112,NA,"True","prior_inference",1,2,3,2,26,23,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.75,0.125,0.125,0.57143,0.33333,0.09524,0.33333,0.33333,0.33333,0.59232,0.20384,0.20384,0.49598,0.33333,0.17069,321211,0
"585",625,31,668,10,"english","clouds",0.05,"circles",0.05,"squares",0.9,"solid things",0.95,"striped things",0.05,"polka-dotted things",0.05,NA,NA,NA,NA,NA,NA,NA,311,NA,131,323,"blue",212211,NA,"True","prior_inference",3,1,2,3,7,24,0.05,0.05,0.9,0.90476,0.04762,0.04762,NA,NA,NA,0.14779,0.33333,0.51888,0.74942,0.12568,0.1249,0.5178,0.33333,0.14887,0.22574,0.33333,0.44093,0.59228,0.2039,0.20383,0.44085,0.33333,0.22582,212211,0
"586",626,31,1171,11,"english","solid things",0.05,"striped things",0.1,"polka-dotted things",0.95,"clouds",0.75,"circles",0.35,"squares",0.85,NA,NA,NA,NA,NA,NA,NA,132,NA,332,131,"red",212232,NA,"True","prior_inference",3,2,1,16,18,7,0.38462,0.17949,0.4359,0.04545,0.09091,0.86364,NA,NA,NA,0.51888,0.33333,0.14779,0.33333,0.33333,0.33333,0.14887,0.5178,0.33333,0.44093,0.33333,0.22574,0.33333,0.33333,0.33333,0.22582,0.44085,0.33333,213222,0
"587",627,31,1544,12,"english","blue things",0.9,"red things",0.95,"green things",0.9,"solid things",0.9,"striped things",0.95,"polka-dotted things",0.9,NA,NA,NA,NA,NA,NA,NA,331,NA,333,323,"square",322112,NA,"True","prior_inference",1,3,2,9,27,24,NA,NA,NA,0.32727,0.34545,0.32727,0.32727,0.34545,0.32727,0.33333,0.33333,0.33333,0.33333,0.14815,0.51852,0.57143,0.33333,0.09524,0.33333,0.33333,0.33333,0.33333,0.22577,0.4409,0.49598,0.33333,0.17069,322112,0
"588",628,31,886,13,"english","solid things",0.95,"striped things",0.1,"polka-dotted things",0.1,"blue things",0.05,"red things",1,"green things",0.1,NA,NA,NA,NA,NA,NA,NA,112,NA,313,222,"cloud",112122,NA,"False","prior_inference",1,2,3,10,21,14,NA,NA,NA,0.82609,0.08696,0.08696,0.04348,0.86957,0.08696,0.74883,0.12558,0.12558,0.51816,0.14851,0.33333,0.33333,0.51816,0.14851,0.59223,0.20388,0.20388,0.44087,0.22579,0.33333,0.33333,0.44087,0.22579,112122,0
"589",629,31,229,14,"english","clouds",0.9,"circles",0.75,"squares",0.05,"blue things",0.05,"red things",0.9,"green things",0.05,NA,NA,NA,NA,NA,NA,NA,132,NA,132,222,"polka-dotted",212132,NA,"False","prior_inference",2,1,3,16,16,14,0.52941,0.44118,0.02941,NA,NA,NA,0.05,0.9,0.05,0.5178,0.14887,0.33333,0.33333,0.14887,0.5178,0.33333,0.33333,0.33333,0.44085,0.22582,0.33333,0.33333,0.22582,0.44085,0.33333,0.33333,0.33333,213221,0
"590",630,31,1605,15,"english","blue things",0.05,"red things",0.95,"green things",0.95,"solid things",0.95,"striped things",0.1,"polka-dotted things",0.9,NA,NA,NA,NA,NA,NA,NA,332,NA,313,111,"square",211112,NA,"True","prior_inference",1,3,2,18,21,1,NA,NA,NA,0.48718,0.05128,0.46154,0.02564,0.48718,0.48718,0.14887,0.33333,0.5178,0.09549,0.33333,0.57118,0.12568,0.74942,0.1249,0.22582,0.33333,0.44085,0.17071,0.33333,0.49596,0.2039,0.59228,0.20383,211211,0
"601",641,32,440,6,"English","solid things",0.3,"striped things",0.3,"polka-dotted things",0.8,"blue things",0.5,"red things",0.9,"green things",0.15,NA,NA,NA,NA,NA,NA,NA,132,NA,113,123,"cloud",321112,NA,"True","prior_inference",1,2,3,16,19,22,NA,NA,NA,0.21429,0.21429,0.57143,0.32258,0.58065,0.09677,0.33333,0.33333,0.33333,0.125,0.125,0.75,0.33333,0.57143,0.09524,0.33333,0.33333,0.33333,0.16771,0.16771,0.66459,0.33333,0.53233,0.13433,321211,0
"602",642,32,143,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.15,"circles",0.5,"squares",0.85,NA,NA,NA,NA,NA,NA,NA,312,NA,112,233,"red",212111,NA,"True","prior_inference",3,2,1,12,10,26,0.1,0.33333,0.56667,0.33333,0.33333,0.33333,NA,NA,NA,0.09612,0.32714,0.57673,0.338,0.33333,0.32867,0.33333,0.338,0.32867,0.13433,0.33333,0.53233,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212111,0
"603",643,32,273,8,"English","solid things",0.5,"striped things",0.25,"polka-dotted things",0.8,"clouds",0.5,"circles",0.75,"squares",0.15,NA,NA,NA,NA,NA,NA,NA,233,NA,323,231,"green",212222,NA,"True","prior_inference",3,2,1,26,24,8,0.35714,0.53571,0.10714,0.32258,0.16129,0.51613,NA,NA,NA,0.33333,0.56267,0.104,0.33333,0.104,0.56267,0.32867,0.33333,0.338,0.33333,0.51974,0.14693,0.33333,0.14693,0.51974,0.33333,0.33333,0.33333,212222,0
"604",644,32,2058,9,"English","clouds",0.3,"circles",0.25,"squares",0.75,"solid things",0.15,"striped things",0.75,"polka-dotted things",0.15,NA,NA,NA,NA,NA,NA,NA,322,NA,212,132,"red",321111,NA,"True","prior_inference",3,1,2,15,11,16,0.23077,0.19231,0.57692,0.14286,0.71429,0.14286,NA,NA,NA,0.125,0.125,0.75,0.125,0.75,0.125,0.33333,0.33333,0.33333,0.16771,0.16771,0.66459,0.16771,0.66459,0.16771,0.33333,0.33333,0.33333,321111,0
"605",645,32,911,10,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,213,NA,213,131,"green",212121,NA,"False","prior_inference",3,1,2,20,20,7,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.32867,0.338,0.33333,0.338,0.33333,0.32867,0.32867,0.33333,0.338,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212121,0
"606",646,32,723,11,"English","solid things",0.25,"striped things",0.8,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,121,NA,111,223,"blue",212122,NA,"True","prior_inference",3,2,1,4,1,23,0.33333,0.33333,0.33333,0.16129,0.51613,0.32258,NA,NA,NA,0.338,0.32867,0.33333,0.104,0.56267,0.33333,0.338,0.33333,0.32867,0.33333,0.33333,0.33333,0.14693,0.51974,0.33333,0.33333,0.33333,0.33333,212122,0
"607",647,32,536,12,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,322,NA,323,311,"red",112132,NA,"False","prior_inference",3,1,2,15,24,3,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.32424,0.34243,0.33333,0.32615,0.3477,0.32615,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113221,0
"608",648,32,1489,13,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,111,NA,331,321,"cloud",123211,NA,"False","prior_inference",1,3,2,1,9,6,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.344,0.33333,0.32267,0.3477,0.32615,0.32615,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123211,0
"609",649,32,2079,14,"English","clouds",0.2,"circles",0.8,"squares",0.2,"solid things",0.75,"striped things",0.15,"polka-dotted things",0.2,NA,NA,NA,NA,NA,NA,NA,212,NA,122,332,"red",321111,NA,"True","prior_inference",3,1,2,11,13,18,0.16667,0.66667,0.16667,0.68182,0.13636,0.18182,NA,NA,NA,0.125,0.75,0.125,0.75,0.125,0.125,0.33333,0.33333,0.33333,0.16771,0.66459,0.16771,0.66459,0.16771,0.16771,0.33333,0.33333,0.33333,321111,0
"610",650,32,365,15,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,313,NA,333,233,"solid",122132,NA,"False","prior_inference",2,3,1,21,27,26,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.32424,0.34243,0.344,0.33333,0.32267,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123221,0
"621",661,33,269,6,"English","solid things",0.15,"striped things",0.8,"polka-dotted things",0.5,"blue things",0.85,"red things",0.15,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,221,NA,212,121,"circle",212222,NA,"True","prior_inference",1,2,3,5,11,4,NA,NA,NA,0.10345,0.55172,0.34483,0.56667,0.1,0.33333,0.30224,0.36442,0.33333,0.10742,0.55925,0.33333,0.55925,0.10742,0.33333,0.3024,0.36426,0.33333,0.11064,0.55603,0.33333,0.55603,0.11064,0.33333,212222,0
"622",662,33,1041,7,"English","solid things",0.5,"striped things",0.8,"polka-dotted things",0.2,"blue things",0.8,"red things",0.2,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,121,NA,132,231,"cloud",212212,NA,"True","prior_inference",1,2,3,4,16,8,NA,NA,NA,0.33333,0.53333,0.13333,0.53333,0.13333,0.33333,0.36442,0.30224,0.33333,0.33333,0.53422,0.13245,0.55925,0.10742,0.33333,0.36426,0.3024,0.33333,0.33333,0.53144,0.13523,0.55603,0.11064,0.33333,212212,0
"623",663,33,1921,8,"English","solid things",0.8,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,132,133,"blue",111212,NA,"False","prior_inference",3,2,1,3,16,25,0.33333,0.33333,0.33333,0.44444,0.27778,0.27778,NA,NA,NA,0.26952,0.33333,0.39715,0.39715,0.33333,0.26952,0.42422,0.28789,0.28789,0.26962,0.33333,0.39705,0.39705,0.33333,0.26962,0.42407,0.28796,0.28796,111212,0
"624",664,33,1905,9,"English","clouds",0.5,"circles",0.5,"squares",0.75,"blue things",0.5,"red things",0.5,"green things",0.8,NA,NA,NA,NA,NA,NA,NA,323,NA,231,211,"striped",111212,NA,"False","prior_inference",2,1,3,24,8,2,0.28571,0.28571,0.42857,NA,NA,NA,0.27778,0.27778,0.44444,0.33333,0.26952,0.39715,0.28789,0.42422,0.28789,0.26952,0.33333,0.39715,0.33333,0.26962,0.39705,0.28796,0.42407,0.28796,0.26962,0.33333,0.39705,111212,0
"625",665,33,2099,10,"English","solid things",0.15,"striped things",0.15,"polka-dotted things",0.75,"clouds",0.2,"circles",0.8,"squares",0.1,NA,NA,NA,NA,NA,NA,NA,233,NA,113,323,"green",321111,NA,"True","prior_inference",3,2,1,26,19,24,0.18182,0.72727,0.09091,0.14286,0.14286,0.71429,NA,NA,NA,0.125,0.75,0.125,0.125,0.125,0.75,0.33333,0.33333,0.33333,0.12813,0.74375,0.12813,0.12813,0.12813,0.74375,0.33333,0.33333,0.33333,321111,0
