"","X","workerid","item","slide_number","condition","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","property1","property2","target","obj2","obj3","utterance","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"453",468,31,169,5,"1/3","english","clouds",0.85,"circles",0.15,"squares",0.1,"blue things",0.5,"red things",0.5,"green things",0.45,"shape","color",112,212,312,"red",3,1,3,10,11,12,0.77273,0.13636,0.09091,NA,NA,NA,0.34483,0.34483,0.31034,0.80188,0.09906,0.09906,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.74331,0.12835,0.12835,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,1.79468883479294
"454",469,31,86,6,"1/2","english","solid things",0.2,"striped things",0.8,"polka-dotted things",0.5,"clouds",0.05,"circles",0.95,"squares",0.5,"shape","texture",221,121,111,"circle",1,2,1,5,4,1,0.03333,0.63333,0.33333,0.13333,0.53333,0.33333,NA,NA,NA,0.23184,0.43483,0.33333,0.25325,0.41342,0.33333,0.33333,0.33333,0.33333,0.15619,0.51048,0.33333,0.19581,0.47086,0.33333,0.33333,0.33333,0.33333,123221,1.96278400617249
"455",470,31,87,7,"1/2","english","solid things",0.65,"striped things",0.2,"polka-dotted things",0.5,"blue things",1,"red things",0.15,"green things",0.05,"color","texture",211,222,213,"blue",3,2,3,2,14,20,NA,NA,NA,0.48148,0.14815,0.37037,0.83333,0.125,0.04167,0.33333,0.33333,0.33333,0.40512,0.26154,0.33333,0.46343,0.27566,0.26091,0.33333,0.33333,0.33333,0.46875,0.19792,0.33333,0.61341,0.19543,0.19116,113221,1.89860103383978
"456",471,31,31,8,"2/3","english","clouds",0.6,"circles",0.55,"squares",0.5,"solid things",0.9,"striped things",0.1,"polka-dotted things",0.5,"texture","shape",113,123,113,"solid",2,1,2,19,22,19,0.36364,0.33333,0.30303,0.6,0.06667,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.37412,0.29255,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.44092,0.22575,0.33333,0.33333,0.33333,0.33333,213232,2.13666523683971
"457",472,31,161,9,"1/3","english","clouds",0,"circles",0.9,"squares",0.45,"blue things",0.55,"red things",0.55,"green things",0.5,"shape","color",231,131,131,"polka-dotted",2,1,3,8,7,7,0,0.66667,0.33333,NA,NA,NA,0.34375,0.34375,0.3125,0.06306,0.60361,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09488,0.57178,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212,1.80137070109272
"458",473,31,124,10,"2/2","english","clouds",0.05,"circles",0.55,"squares",0.75,"blue things",0.95,"red things",0,"green things",0.5,"shape","color",311,312,111,"blue",3,1,3,3,12,1,0.03704,0.40741,0.55556,NA,NA,NA,0.65517,0,0.34483,0.09383,0.33333,0.57284,0.33333,0.33333,0.33333,0.37906,0.28761,0.33333,0.12917,0.33333,0.5375,0.33333,0.33333,0.33333,0.44357,0.2231,0.33333,213222,1.85914595325592
"459",474,31,158,11,"1/3","english","clouds",0.05,"circles",0.05,"squares",1,"blue things",0.6,"red things",0.45,"green things",0.5,"shape","color",332,232,132,"polka-dotted",2,1,3,18,17,16,0.04545,0.04545,0.90909,NA,NA,NA,0.3871,0.29032,0.32258,0.09906,0.09906,0.80188,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.12835,0.12835,0.74331,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,1.50952087454535
"460",475,31,59,12,"1/2","english","clouds",0.45,"circles",0.9,"squares",0,"solid things",0.9,"striped things",0,"polka-dotted things",0,"texture","shape",211,221,331,"solid",2,1,2,2,5,9,0.33333,0.66667,0,1,0,0,NA,NA,NA,0.33333,0.40512,0.26154,0.46343,0.26091,0.27566,0.33333,0.33333,0.33333,0.33333,0.46875,0.19792,0.61341,0.19116,0.19543,0.33333,0.33333,0.33333,113221,1.73767544683943
"461",476,31,107,13,"2/2","english","blue things",0.05,"red things",0.55,"green things",0.95,"solid things",0.95,"striped things",0.5,"polka-dotted things",0.1,"texture","color",113,113,131,"cloud",1,3,2,19,19,7,NA,NA,NA,0.6129,0.32258,0.06452,0.03226,0.35484,0.6129,0.33333,0.33333,0.33333,0.51861,0.33333,0.14806,0.14806,0.33333,0.51861,0.33333,0.33333,0.33333,0.50749,0.33333,0.15918,0.15918,0.33333,0.50749,322121,1.73394620589377
"462",477,31,150,14,"2/2","english","solid things",0.5,"striped things",0.75,"polka-dotted things",0.1,"blue things",0.55,"red things",0.8,"green things",0.15,"texture","color",322,332,323,"striped",2,2,3,15,18,24,NA,NA,NA,0.37037,0.55556,0.07407,0.36667,0.53333,0.1,0.33333,0.33333,0.33333,0.33333,0.37906,0.28761,0.33333,0.57284,0.09383,0.33333,0.33333,0.33333,0.33333,0.44357,0.2231,0.33333,0.5375,0.12917,213222,1.97473069619422
"463",478,31,39,15,"2/3","english","solid things",0.55,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.9,"red things",0.4,"green things",0,"color","texture",321,323,321,"square",1,2,3,6,24,6,NA,NA,NA,0.35484,0.32258,0.32258,0.69231,0.30769,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.52909,0.33333,0.13758,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5103,0.33333,0.15637,323221,1.87737167388591
"464",479,31,141,16,"2/2","english","blue things",0.5,"red things",0.1,"green things",0.95,"solid things",0.95,"striped things",0.5,"polka-dotted things",0.05,"texture","color",113,112,133,"solid",2,3,2,19,10,25,NA,NA,NA,0.63333,0.33333,0.03333,0.32258,0.06452,0.6129,0.33333,0.33333,0.33333,0.37906,0.33333,0.28761,0.33333,0.09383,0.57284,0.33333,0.33333,0.33333,0.44357,0.33333,0.2231,0.33333,0.12917,0.5375,213222,1.87065470919799
"465",480,31,27,17,"2/3","english","clouds",0.15,"circles",0.95,"squares",0.5,"blue things",0.45,"red things",0.45,"green things",0.5,"shape","color",222,122,222,"red",3,1,3,14,13,14,0.09375,0.59375,0.3125,NA,NA,NA,0.32143,0.32143,0.35714,0.13758,0.52909,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15637,0.5103,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,2.005869348857
"466",481,32,51,3,"1/2","English","solid things",0.65,"striped things",0.25,"polka-dotted things",0.85,"blue things",0.7,"red things",0.6,"green things",0.65,"texture","color",213,232,233,"green",3,2,3,20,17,26,NA,NA,NA,0.37143,0.14286,0.48571,0.35897,0.30769,0.33333,0.33333,0.33333,0.33333,0.57182,0.33333,0.09484,0.33333,0.28761,0.37906,0.33333,0.33333,0.33333,0.55024,0.33333,0.11643,0.33333,0.2231,0.44357,213212,2.60982575283609
"467",482,32,278,4,"3/3","English","clouds",0.75,"circles",0.9,"squares",0.75,"solid things",0.85,"striped things",0.7,"polka-dotted things",0.7,"shape","texture",312,312,312,"red",3,1,2,12,12,12,0.3125,0.375,0.3125,0.37778,0.31111,0.31111,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"468",483,32,96,5,"1/2","English","solid things",0.7,"striped things",0.75,"polka-dotted things",0.9,"clouds",0.75,"circles",0.75,"squares",0.7,"texture","shape",222,232,312,"red",3,2,1,14,17,12,0.34091,0.34091,0.31818,0.29787,0.31915,0.38298,NA,NA,NA,0.33333,0.5349,0.13177,0.10967,0.79244,0.09789,0.33333,0.33333,0.33333,0.33333,0.51186,0.15481,0.13136,0.74074,0.1279,0.33333,0.33333,0.33333,322111,2.85531763884855
"469",484,32,67,6,"1/2","English","clouds",0.65,"circles",0.7,"squares",0.85,"blue things",0.75,"red things",0.7,"green things",0.65,"shape","color",311,111,213,"solid",2,1,3,3,1,20,0.29545,0.31818,0.38636,NA,NA,NA,0.35714,0.33333,0.30952,0.09789,0.10967,0.79244,0.33333,0.33333,0.33333,0.5349,0.33333,0.13177,0.1279,0.13136,0.74074,0.33333,0.33333,0.33333,0.51186,0.33333,0.15481,322111,2.69673719069321
"470",485,32,202,7,"1/1","English","solid things",0.75,"striped things",0.75,"polka-dotted things",0.75,"blue things",0.7,"red things",0.75,"green things",0.65,"texture","color",122,111,131,"cloud",1,2,3,13,1,7,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.35714,0.30952,0.33333,0.33333,0.33333,0.09035,0.8193,0.09035,0.06621,0.60045,0.33333,0.33333,0.33333,0.33333,0.12582,0.74835,0.12582,0.09596,0.57071,0.33333,321211,3.09632175545825
"471",486,32,275,8,"3/3","English","clouds",0.65,"circles",0.85,"squares",0.65,"solid things",0.65,"striped things",0.7,"polka-dotted things",0.8,"shape","texture",233,233,233,"green",3,1,2,26,26,26,0.30233,0.39535,0.30233,0.30233,0.32558,0.37209,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"472",487,32,269,9,"3/3","English","clouds",0.85,"circles",0.75,"squares",0.7,"solid things",0.65,"striped things",0.75,"polka-dotted things",0.7,"shape","texture",212,212,212,"red",3,1,2,11,11,11,0.36957,0.32609,0.30435,0.30952,0.35714,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"473",488,32,14,10,"2/3","English","blue things",0.75,"red things",0.85,"green things",0.8,"clouds",0.75,"circles",0.85,"squares",0.85,"shape","color",312,112,312,"solid",2,3,1,12,10,12,0.30612,0.34694,0.34694,NA,NA,NA,0.3125,0.35417,0.33333,0.13758,0.33333,0.52909,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15637,0.33333,0.5103,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,2.30783526914696
"474",489,32,277,11,"3/3","English","solid things",0.8,"striped things",0.8,"polka-dotted things",0.6,"clouds",0.75,"circles",0.7,"squares",0.65,"shape","texture",222,222,222,"striped",2,2,1,14,14,14,0.35714,0.33333,0.30952,0.36364,0.36364,0.27273,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"475",490,32,152,12,"1/3","English","blue things",0.7,"red things",0.7,"green things",0.8,"solid things",0.7,"striped things",0.75,"polka-dotted things",0.8,"texture","color",333,313,323,"polka-dotted",2,3,2,27,21,24,NA,NA,NA,0.31111,0.33333,0.35556,0.31818,0.31818,0.36364,0.33333,0.33333,0.33333,0.26408,0.26408,0.47183,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.19174,0.19174,0.61652,0.33333,0.33333,0.33333,113232,2.22375181192022
"476",491,32,164,13,"1/3","English","blue things",0.85,"red things",0.8,"green things",0.8,"solid things",0.75,"striped things",0.8,"polka-dotted things",0.75,"texture","color",223,233,213,"striped",2,3,2,23,26,20,NA,NA,NA,0.32609,0.34783,0.32609,0.34694,0.32653,0.32653,0.33333,0.33333,0.33333,0.26408,0.47183,0.26408,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.19174,0.61652,0.19174,0.33333,0.33333,0.33333,113232,2.22823766625658
"477",492,32,206,14,"1/1","English","solid things",0.75,"striped things",0.75,"polka-dotted things",0.8,"blue things",0.7,"red things",0.8,"green things",0.7,"texture","color",132,111,113,"red",3,2,3,16,1,19,NA,NA,NA,0.32609,0.32609,0.34783,0.31818,0.36364,0.31818,0.33333,0.33333,0.33333,0.22812,0.33333,0.43854,0.25495,0.49011,0.25495,0.33333,0.33333,0.33333,0.15498,0.33333,0.51169,0.18862,0.62276,0.18862,113212,2.25590990469254
"478",493,32,237,15,"1/1","English","clouds",0.75,"circles",1,"squares",0.9,"solid things",0.75,"striped things",0.75,"polka-dotted things",0.7,"shape","texture",331,121,221,"square",1,1,2,9,4,5,0.28302,0.37736,0.33962,0.34091,0.34091,0.31818,NA,NA,NA,0.25495,0.25495,0.49011,0.33333,0.22812,0.43854,0.33333,0.33333,0.33333,0.18862,0.18862,0.62276,0.33333,0.15498,0.51169,0.33333,0.33333,0.33333,113212,2.28535810534777
"479",494,32,86,16,"1/2","English","solid things",0.6,"striped things",0.65,"polka-dotted things",0.65,"clouds",0.7,"circles",0.7,"squares",0.85,"shape","texture",221,121,111,"striped",2,2,1,5,4,1,0.31111,0.31111,0.37778,0.31579,0.34211,0.34211,NA,NA,NA,0.09484,0.57182,0.33333,0.28761,0.37906,0.33333,0.33333,0.33333,0.33333,0.11643,0.55024,0.33333,0.2231,0.44357,0.33333,0.33333,0.33333,0.33333,213212,2.42298158129163
"480",495,32,288,17,"3/3","English","clouds",0.7,"circles",0.85,"squares",0.8,"solid things",0.8,"striped things",0.7,"polka-dotted things",0.9,"shape","texture",321,321,321,"blue",3,1,2,6,6,6,0.29787,0.3617,0.34043,0.33333,0.29167,0.375,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"481",496,33,109,3,"2/2","english","solid things",0.7,"striped things",0.75,"polka-dotted things",0.35,"clouds",0.6,"circles",0.35,"squares",0.8,"shape","texture",211,211,331,"solid",2,2,1,2,2,9,0.34286,0.2,0.45714,0.38889,0.41667,0.19444,NA,NA,NA,0.33333,0.36944,0.29723,0.36944,0.33333,0.29723,0.33333,0.33333,0.33333,0.33333,0.43828,0.22838,0.43828,0.33333,0.22838,0.33333,0.33333,0.33333,213221,2.21136328556104
"482",497,33,66,4,"1/2","english","blue things",0.15,"red things",0.75,"green things",0.3,"clouds",0.8,"circles",0.3,"squares",0.85,"color","shape",313,312,112,"square",1,3,1,21,12,10,0.41026,0.15385,0.4359,NA,NA,NA,0.125,0.625,0.25,0.28761,0.33333,0.37906,0.33333,0.33333,0.33333,0.33333,0.09484,0.57182,0.2231,0.33333,0.44357,0.33333,0.33333,0.33333,0.33333,0.11643,0.55024,213212,2.8523799331108
"483",498,33,43,5,"2/3","english","blue things",0.8,"red things",0.25,"green things",1,"clouds",0.65,"circles",0.35,"squares",0.7,"color","shape",211,211,212,"blue",3,3,1,2,2,11,0.38235,0.20588,0.41176,NA,NA,NA,0.39024,0.12195,0.4878,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.37412,0.29255,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.44092,0.22575,0.33333,213232,2.1680940461375
"484",499,33,16,6,"2/3","english","solid things",0.25,"striped things",0.7,"polka-dotted things",0.35,"clouds",0.7,"circles",0.1,"squares",0.1,"shape","texture",113,213,113,"solid",2,2,1,19,20,19,0.77778,0.11111,0.11111,0.19231,0.53846,0.26923,NA,NA,NA,0.52909,0.13758,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5103,0.15637,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,1.93621025103284
"485",500,33,39,7,"2/3","english","blue things",0.8,"red things",0.3,"green things",0.95,"solid things",0.3,"striped things",0.7,"polka-dotted things",0.3,"color","texture",321,323,321,"square",1,3,2,6,24,6,NA,NA,NA,0.23077,0.53846,0.23077,0.39024,0.14634,0.46341,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.52909,0.33333,0.13758,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5103,0.33333,0.15637,323221,2.42702191600019
"486",501,33,210,8,"1/1","english","solid things",0.7,"striped things",0.25,"polka-dotted things",0.75,"blue things",0.75,"red things",0.25,"green things",0.8,"texture","color",321,332,333,"square",1,2,3,6,18,27,NA,NA,NA,0.41176,0.14706,0.44118,0.41667,0.13889,0.44444,0.33333,0.33333,0.33333,0.33333,0.60045,0.06621,0.8193,0.09035,0.09035,0.33333,0.33333,0.33333,0.33333,0.57071,0.09596,0.74835,0.12582,0.12582,321211,3.21053334119113
"487",502,33,102,9,"2/2","english","blue things",0.75,"red things",0.15,"green things",0.15,"solid things",0.35,"striped things",0.6,"polka-dotted things",0.75,"texture","color",131,113,131,"cloud",1,3,2,7,19,7,NA,NA,NA,0.20588,0.35294,0.44118,0.71429,0.14286,0.14286,0.33333,0.33333,0.33333,0.14806,0.33333,0.51861,0.51861,0.33333,0.14806,0.33333,0.33333,0.33333,0.15918,0.33333,0.50749,0.50749,0.33333,0.15918,322121,1.96951832895857
"488",503,33,10,10,"2/3","english","clouds",0.05,"circles",0.1,"squares",1,"solid things",0.8,"striped things",0.35,"polka-dotted things",0.9,"shape","texture",331,331,231,"blue",3,1,2,9,9,8,0.04348,0.08696,0.86957,0.39024,0.17073,0.43902,NA,NA,NA,0.33333,0.13758,0.52909,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15637,0.5103,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,1.87242821342186
"489",504,33,14,11,"2/3","english","blue things",0,"red things",1,"green things",0,"clouds",0,"circles",0,"squares",1,"shape","color",312,112,312,"solid",2,3,1,12,10,12,0,0,1,NA,NA,NA,0,1,0,0.13758,0.33333,0.52909,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15637,0.33333,0.5103,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,1.735214827908
"490",505,33,153,12,"1/3","english","solid things",0.7,"striped things",0.8,"polka-dotted things",0,"clouds",0,"circles",0,"squares",1,"texture","shape",321,311,311,"square",1,2,1,6,3,3,0,0,1,0.46667,0.53333,0,NA,NA,NA,0.33333,0.33333,0.33333,0.06306,0.60361,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09488,0.57178,0.33333,0.33333,0.33333,0.33333,323212,2.6575723809263
"491",506,33,154,13,"1/3","english","blue things",0,"red things",1,"green things",0,"solid things",0.3,"striped things",0.6,"polka-dotted things",0.95,"texture","color",232,222,222,"red",3,3,2,17,14,14,NA,NA,NA,0.16216,0.32432,0.51351,0,1,0,0.33333,0.33333,0.33333,0.33333,0.06306,0.60361,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09488,0.57178,0.33333,0.33333,0.33333,323212,2.43233158318449
"492",507,33,265,14,"3/3","english","clouds",0,"circles",1,"squares",0,"solid things",0.55,"striped things",0.7,"polka-dotted things",0.95,"shape","texture",232,232,232,"polka-dotted",2,1,2,17,17,17,0,1,0,0.25,0.31818,0.43182,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"493",508,33,225,15,"1/1","english","blue things",1,"red things",0,"green things",0,"solid things",0.65,"striped things",1,"polka-dotted things",0,"texture","color",221,233,233,"striped",2,3,2,5,26,26,NA,NA,NA,0.39394,0.60606,0,1,0,0,0.33333,0.33333,0.33333,0.33333,0.45432,0.21234,0.45432,0.33333,0.21234,0.33333,0.33333,0.33333,0.33333,0.51601,0.15066,0.51601,0.33333,0.15066,123212,1.69988380835287
"494",509,33,219,16,"1/1","english","clouds",0,"circles",0,"squares",1,"solid things",0.6,"striped things",0,"polka-dotted things",1,"shape","texture",331,121,221,"square",1,1,2,9,4,5,0,0,1,0.375,0,0.625,NA,NA,NA,0.25495,0.25495,0.49011,0.33333,0.22812,0.43854,0.33333,0.33333,0.33333,0.18862,0.18862,0.62276,0.33333,0.15498,0.51169,0.33333,0.33333,0.33333,113212,1.64029180002277
"495",510,33,86,17,"1/2","english","solid things",0,"striped things",1,"polka-dotted things",0,"clouds",0,"circles",1,"squares",0,"shape","texture",221,121,111,"striped",2,2,1,5,4,1,0,1,0,0,1,0,NA,NA,NA,0.09484,0.57182,0.33333,0.28761,0.37906,0.33333,0.33333,0.33333,0.33333,0.11643,0.55024,0.33333,0.2231,0.44357,0.33333,0.33333,0.33333,0.33333,213212,1.52899462597949
"496",511,34,187,3,"1/3","english","clouds",0,"circles",0,"squares",0,"solid things",0,"striped things",0,"polka-dotted things",0,"texture","shape",122,132,112,"striped",2,1,2,13,16,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.26408,0.47183,0.26408,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.19174,0.61652,0.19174,0.33333,0.33333,0.33333,113232,2.23664864313726
"497",512,34,295,4,"3/3","english","clouds",0,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",0,"shape","color",111,111,111,"solid",2,1,3,1,1,1,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"498",513,34,85,5,"1/2","english","clouds",0,"circles",0.5,"squares",0,"blue things",0,"red things",0,"green things",0.95,"color","shape",233,331,232,"circle",1,1,3,26,9,17,0,1,0,NA,NA,NA,0,0,1,0.33333,0.37701,0.28966,0.33333,0.33333,0.33333,0.27754,0.07944,0.64302,0.33333,0.44241,0.22426,0.33333,0.33333,0.33333,0.2022,0.11747,0.68033,213211,1.41706988130525
"499",514,34,217,6,"1/1","english","clouds",0,"circles",0,"squares",0.1,"blue things",0.15,"red things",0.1,"green things",0.1,"shape","color",321,123,122,"blue",3,1,3,6,22,13,0,0,1,NA,NA,NA,0.42857,0.28571,0.28571,0.22812,0.33333,0.43854,0.33333,0.33333,0.33333,0.49011,0.25495,0.25495,0.15498,0.33333,0.51169,0.33333,0.33333,0.33333,0.62276,0.18862,0.18862,113212,1.91089549855235
"500",515,34,55,7,"1/2","english","solid things",0.3,"striped things",0,"polka-dotted things",0,"blue things",0.85,"red things",0.1,"green things",0,"color","texture",311,322,312,"square",1,2,3,3,15,12,NA,NA,NA,1,0,0,0.89474,0.10526,0,0.33333,0.33333,0.33333,0.53876,0.1279,0.33333,0.59821,0.06845,0.33333,0.33333,0.33333,0.33333,0.51306,0.1536,0.33333,0.56987,0.09679,0.33333,322112,1.36047776424576
"501",516,34,108,8,"2/2","english","blue things",0.1,"red things",0.25,"green things",0,"clouds",0,"circles",0.2,"squares",0,"shape","color",222,321,222,"red",3,3,1,14,6,14,0,1,0,NA,NA,NA,0.28571,0.71429,0,0.33333,0.36944,0.29723,0.33333,0.33333,0.33333,0.29723,0.36944,0.33333,0.33333,0.43828,0.22838,0.33333,0.33333,0.33333,0.22838,0.43828,0.33333,213221,2.0536745451118
"502",517,34,281,9,"3/3","english","blue things",0.3,"red things",0,"green things",0,"solid things",0.15,"striped things",0,"polka-dotted things",0,"texture","color",311,311,311,"square",1,3,2,3,3,3,NA,NA,NA,1,0,0,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"503",518,34,182,10,"1/3","english","blue things",0,"red things",0.4,"green things",0,"clouds",0,"circles",0,"squares",0.85,"shape","color",332,132,232,"red",3,3,1,18,16,17,0,0,1,NA,NA,NA,0,1,0,0.09906,0.09906,0.80188,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.12835,0.12835,0.74331,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,1.31940890104696
"504",519,34,162,11,"1/3","english","solid things",0.1,"striped things",0.85,"polka-dotted things",0,"clouds",0,"circles",0,"squares",0.2,"texture","shape",322,312,312,"red",3,2,1,15,12,12,0,0,1,0.10526,0.89474,0,NA,NA,NA,0.33333,0.33333,0.33333,0.06306,0.60361,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09488,0.57178,0.33333,0.33333,0.33333,0.33333,323212,1.8412171354421
