"","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","pref7","response7","pref8","response8","pref9","response9","numFeatures","target","obj1","obj2","obj3","utterance","itemCode","condition","ambiguous","trial_type"
"518","25","1283","24","english","circle","0.7","solid","0.75","blue","0.1","polka-dotted","0.1","square","0.85","red","0.2","cloud","0.8","green","0.8","striped","0.2","9",NA,"131","322","213",NA,NA,"111111","False","utterance_choice"
"519","25","1657","25","english","cloud","0.9","green","0.1","solid","0.9","red","1","polka-dotted","0.1","circle","0.1",NA,NA,NA,NA,NA,NA,"6",NA,"112","233","233",NA,NA,"121212","False","utterance_choice"
"520","25","1574","26","english","solid","0.1","blue","0.75","cloud","0.05","striped","0.75","green","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"113","113","121",NA,NA,"322121","True","utterance_choice"
"541","27","432","6","english","solid things","1","striped things","0","polka-dotted things","0.5","blue things","0","red things","0","green things","1",NA,NA,NA,NA,NA,NA,NA,"113",NA,"122","121","cloud","321112",NA,"True","prior_inference"
"542","27","1811","7","english","blue things","0","red things","0.5","green things","1","solid things","0","striped things","0.5","polka-dotted things","1",NA,NA,NA,NA,NA,NA,NA,"133",NA,"233","211","cloud","122121",NA,"False","prior_inference"
"543","27","1393","8","english","blue things","0.5","red things","0.5","green things","0.5","clouds","0.05","circles","1","squares","0.05",NA,NA,NA,NA,NA,NA,NA,"221",NA,"331","111","striped","113211",NA,"False","prior_inference"
"544","27","2089","9","english","solid things","0","striped things","0","polka-dotted things","1","blue things","0","red things","0.05","green things","0.95",NA,NA,NA,NA,NA,NA,NA,"133",NA,"112","121","cloud","321111",NA,"True","prior_inference"
"545","27","322","10","english","solid things","0.05","striped things","0.95","polka-dotted things","0","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"221",NA,"231","212","blue","213211",NA,"True","prior_inference"
"546","27","1732","11","english","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0","polka-dotted things","1",NA,NA,NA,NA,NA,NA,NA,"133",NA,"123","322","cloud","212112",NA,"True","prior_inference"
"547","27","176","12","english","solid things","0.5","striped things","1","polka-dotted things","0","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"223",NA,"233","233","green","323212",NA,"True","prior_inference"
"548","27","301","13","english","blue things","0.95","red things","0","green things","0","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"131",NA,"132","333","cloud","213211",NA,"True","prior_inference"
"549","27","2105","14","english","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"331",NA,"123","112","polka-dotted","111112",NA,"False","prior_inference"
"550","27","1849","15","english","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"333",NA,"133","121","square","122121",NA,"False","prior_inference"
"551","27","1701","17","english","blue","0.5","green","0","circle","0","striped","0.5","solid","0","cloud","0.5",NA,NA,NA,NA,NA,NA,"6",NA,"213","211","121",NA,NA,"212112","True","utterance_choice"
"552","27","88","18","english","green","0.5","polka-dotted","0.5","solid","0.05","red","0","striped","0.05","circle","0","square","0.5",NA,NA,NA,NA,"7",NA,"333","312","222",NA,NA,"122111","True","utterance_choice"
"553","27","1966","19","english","green","0.5","cloud","0.5","polka-dotted","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"133","133","133",NA,NA,"323232","False","utterance_choice"
"554","27","1474","20","english","striped","0","green","0.5","cloud","0","circle","0.05","square","0","solid","0",NA,NA,NA,NA,NA,NA,"6",NA,"223","113","313",NA,NA,"123211","True","utterance_choice"
"555","27","947","21","english","circle","0.05","solid","0.05","red","0.05","blue","0.5","cloud","0.05","polka-dotted","0.05",NA,NA,NA,NA,NA,NA,"6",NA,"132","132","211",NA,NA,"212121","False","utterance_choice"
"556","27","437","22","english","solid","0.05","circle","0.5","striped","0.05","polka-dotted","0.05","red","0.05","green","0.05",NA,NA,NA,NA,NA,NA,"6",NA,"213","232","222",NA,NA,"321112","True","utterance_choice"
"557","27","770","23","english","circle","0.05","green","0.5","striped","0.05","cloud","0.05","blue","0","solid","0",NA,NA,NA,NA,NA,NA,"6",NA,"123","213","211",NA,NA,"211212","True","utterance_choice"
"558","27","1694","24","english","cloud","0","striped","0.1","green","0.05","solid","0.05","blue","0.05","square","0.05",NA,NA,NA,NA,NA,NA,"6",NA,"113","321","321",NA,NA,"121212","False","utterance_choice"
"559","27","2156","25","english","cloud","0","circle","0.05","solid","0.05","blue","0","polka-dotted","0.5","square","0.05","green","0.05","red","0.05",NA,NA,"8",NA,"113","332","231",NA,NA,"121111","True","utterance_choice"
"560","27","1284","26","english","square","0.5","cloud","0.05","circle","0.05","red","0.05","blue","0.05","polka-dotted","0.05","green","0.05","solid","0.05","striped","0.15","9",NA,"223","111","332",NA,NA,"111111","False","utterance_choice"
"561","28","1390","6","english","blue things","0.15","red things","0.15","green things","0.8","solid things","0.65","striped things","0.85","polka-dotted things","0.05",NA,NA,NA,NA,NA,NA,NA,"323",NA,"221","122","square","113211",NA,"False","prior_inference"
"562","28","1640","7","english","blue things","0.05","red things","0.8","green things","0.35","clouds","0.75","circles","0.35","squares","0.25",NA,NA,NA,NA,NA,NA,NA,"122",NA,"221","311","striped","211112",NA,"True","prior_inference"
"563","28","69","8","english","solid things","0.5","striped things","0.65","polka-dotted things","0.5","clouds","0.6","circles","0.4","squares","0.15",NA,NA,NA,NA,NA,NA,NA,"122",NA,"221","331","red","122111",NA,"False","prior_inference"
"564","28","1565","9","english","blue things","0.05","red things","0.85","green things","0.2","clouds","0.25","circles","0.4","squares","0.8",NA,NA,NA,NA,NA,NA,NA,"322",NA,"322","121","striped","322121",NA,"True","prior_inference"
"565","28","1613","10","english","blue things","0.25","red things","0.2","green things","0.75","solid things","0.45","striped things","0.8","polka-dotted things","0.2",NA,NA,NA,NA,NA,NA,NA,"223",NA,"232","131","circle","211112",NA,"True","prior_inference"
"566","28","1252","11","english","solid things","0.5","striped things","0.75","polka-dotted things","0.1","clouds","0.2","circles","0.15","squares","0.7",NA,NA,NA,NA,NA,NA,NA,"322",NA,"133","211","red","111111",NA,"False","prior_inference"
"567","28","2117","12","english","blue things","0.75","red things","0.1","green things","0.45","solid things","0.55","striped things","0.65","polka-dotted things","0.15",NA,NA,NA,NA,NA,NA,NA,"221",NA,"312","132","circle","111112",NA,"False","prior_inference"
"568","28","1795","13","english","clouds","0.5","circles","0.5","squares","0.5","blue things","0.25","red things","0.2","green things","0.75",NA,NA,NA,NA,NA,NA,NA,"313",NA,"313","311","solid","322132",NA,"True","prior_inference"
"569","28","466","14","english","solid things","0.3","striped things","0.15","polka-dotted things","0.65","clouds","0.6","circles","0.35","squares","0.2",NA,NA,NA,NA,NA,NA,NA,"132",NA,"212","321","red","211111",NA,"True","prior_inference"
"570","28","2098","15","english","blue things","0.8","red things","0.15","green things","0.3","clouds","0.35","circles","0.7","squares","0.1",NA,NA,NA,NA,NA,NA,NA,"211",NA,"312","113","solid","321111",NA,"True","prior_inference"
"571","28","1973","17","english","circle","0.9","green","0.6","striped","0.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"223","223","223",NA,NA,"323232","False","utterance_choice"
"572","28","241","18","english","striped","0.85","polka-dotted","0.15","red","0.1","cloud","0.65","green","0.85",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"132","132","123",NA,NA,"212132","True","utterance_choice"
"573","28","2020","19","english","solid","0.8","striped","0.05","green","0.85","square","0.85","circle","0.05",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"213","223","313",NA,NA,"322122","True","utterance_choice"
"574","28","1542","20","english","polka-dotted","0.8","circle","0","green","0.1","square","0.8","blue","0.85",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"331","333","233",NA,NA,"322112","True","utterance_choice"
"575","28","2151","21","english","square","0.9","green","0.9","red","0.05","cloud","0.05","circle","0","striped","0.9","polka-dotted","0","blue","0.05",NA,NA,"8",NA,"132","323","221",NA,NA,"121111","True","utterance_choice"
"576","28","1284","22","english","circle","0.05","striped","0.05","cloud","0.85","square","0.05","blue","0.9","solid","0.9","green","0.05","red","0.05","polka-dotted","0.05","9",NA,"223","111","332",NA,NA,"111111","False","utterance_choice"
"577","28","346","23","english","circle","0.25","square","0.1","cloud","0.65","red","0.85","green","0.1","polka-dotted","0.85",NA,NA,NA,NA,NA,NA,"6",NA,"233","333","132",NA,NA,"213211","True","utterance_choice"
"578","28","1256","24","english","circle","0.05","blue","0.05","polka-dotted","0.05","square","0.8","green","0.1","striped","0.05","cloud","0.05","red","0.85","solid","0.85","9",NA,"223","131","312",NA,NA,"111111","False","utterance_choice"
"579","28","1091","25","english","cloud","0.7","polka-dotted","0","red","0","blue","0.95","striped","0.95","solid","0.05",NA,NA,NA,NA,NA,NA,"6",NA,"112","121","131",NA,NA,"113212","True","utterance_choice"
"580","28","1259","26","english","cloud","0.05","square","0.8","solid","0.05","circle","0.05","striped","0.05","polka-dotted","0.9","green","0.85","red","0.05","blue","0.05","9",NA,"221","112","333",NA,NA,"111111","False","utterance_choice"
"581","29","1037","6","English","clouds","0.5","circles","0.7","squares","0.3","blue things","0.25","red things","0.7","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"212",NA,"311","221","solid","212212",NA,"True","prior_inference"
"582","29","845","7","English","blue things","0.35","red things","0.75","green things","0.35","solid things","0.35","striped things","0.65","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"322",NA,"223","131","square","112111",NA,"False","prior_inference"
"583","29","337","8","English","blue things","0.5","red things","0.75","green things","0.35","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"112",NA,"113","211","cloud","213211",NA,"True","prior_inference"
"584","29","756","9","English","clouds","0.3","circles","0.75","squares","0.3","solid things","0.3","striped things","0.75","polka-dotted things","0.3",NA,NA,NA,NA,NA,NA,NA,"222",NA,"332","333","red","211212",NA,"True","prior_inference"
"585","29","767","10","English","solid things","0.75","striped things","0.5","polka-dotted things","0.3","clouds","0.5","circles","0.75","squares","0.25",NA,NA,NA,NA,NA,NA,NA,"211",NA,"331","332","blue","211212",NA,"True","prior_inference"
"586","29","811","11","English","blue things","0.65","red things","0.4","green things","0.4","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"221",NA,"123","332","circle","112111",NA,"False","prior_inference"
"587","29","939","12","English","solid things","0.5","striped things","0.5","polka-dotted things","0.7","clouds","0.5","circles","0.5","squares","0.7",NA,NA,NA,NA,NA,NA,NA,"331",NA,"331","122","blue","212121",NA,"False","prior_inference"
"588","29","122","13","English","clouds","0.5","circles","0.35","squares","0.65","blue things","0.5","red things","0.75","green things","0.25",NA,NA,NA,NA,NA,NA,NA,"332",NA,"333","121","polka-dotted","212111",NA,"True","prior_inference"
"589","29","2195","14","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.65",NA,NA,NA,NA,NA,NA,NA,"313",NA,"131","122","square","121111",NA,"False","prior_inference"
"590","29","431","15","English","solid things","0.8","striped things","0.15","polka-dotted things","0.5","blue things","0.8","red things","0.3","green things","0.3",NA,NA,NA,NA,NA,NA,NA,"111",NA,"123","122","cloud","321112",NA,"True","prior_inference"
"591","29","926","17","English","solid","0.7","striped","0.7","cloud","0.6","blue","0.75","red","0.75","square","0.65",NA,NA,NA,NA,NA,NA,"6",NA,"112","112","321",NA,NA,"212121","False","utterance_choice"
"592","29","361","18","English","circle","0","striped","0.75","solid","0.65","blue","0.65","red","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"221","211","212",NA,NA,"122132","True","utterance_choice"
"593","29","1281","19","English","blue","0.75","green","0.75","red","0.75","solid","0.65","striped","0.65","square","0.75","circle","0.75","cloud","0.65","polka-dotted","0.65","9",NA,"332","223","111",NA,NA,"111111","False","utterance_choice"
"594","29","1011","20","English","cloud","0.65","green","0.65","striped","0.8","circle","0.8","solid","0.65","red","0.8",NA,NA,NA,NA,NA,NA,"6",NA,"123","213","112",NA,NA,"212212","True","utterance_choice"
"595","29","1298","21","English","striped","0.75","solid","0.75","blue","0.7","circle","0.75","cloud","0.7","polka-dotted","0.75","green","0.8","square","0.75","red","0.7","9",NA,"133","311","222",NA,NA,"111111","False","utterance_choice"
"596","29","532","22","English","blue","0.75","polka-dotted","0.85","striped","0.85","solid","0.75","green","0.3","square","0",NA,NA,NA,NA,NA,NA,"6",NA,"313","323","331",NA,NA,"112132","True","utterance_choice"
"597","29","22","23","English","blue","0.75","polka-dotted","0.75","green","0.35","striped","0.35","circle","0.75","cloud","0.3",NA,NA,NA,NA,NA,NA,"6",NA,"233","123","121",NA,NA,"122112","True","utterance_choice"
"598","29","1974","24","English","red","0.05","striped","0.05","circle","0.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"222","222","222",NA,NA,"323232","False","utterance_choice"
"599","29","1532","25","English","polka-dotted","0.25","circle","0.4","solid","0.8","red","0","cloud","0.8",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"132","232","212",NA,NA,"322112","True","utterance_choice"
"600","29","1774","26","English","polka-dotted","0.35","solid","0.7","red","0.05","cloud","0.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"132","132","112",NA,NA,"322132","True","utterance_choice"
"601","30","2323","6","english","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"223",NA,"222","222","green","123232",NA,"False","prior_inference"
"602","30","59","7","english","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"332",NA,"323","221","polka-dotted","122111",NA,"False","prior_inference"
"603","30","1141","8","english","solid things","1","striped things","0","polka-dotted things","0","blue things","0","red things","1","green things","0",NA,NA,NA,NA,NA,NA,NA,"112",NA,"121","121","cloud","321212",NA,"True","prior_inference"
"604","30","1571","9","english","blue things","0","red things","0","green things","0.95","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"123",NA,"123","321","striped","322121",NA,"True","prior_inference"
"605","30","773","10","english","blue things","0","red things","1","green things","0","solid things","0.5","striped things","0.5","polka-dotted things","0",NA,NA,NA,NA,NA,NA,NA,"312",NA,"333","233","square","211212",NA,"True","prior_inference"
"606","30","155","11","english","blue things","0.5","red things","0.5","green things","0.5","clouds","1","circles","0","squares","0",NA,NA,NA,NA,NA,NA,NA,"112",NA,"312","312","solid","323212",NA,"True","prior_inference"
"607","30","735","12","english","solid things","0","striped things","0.5","polka-dotted things","1","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"132",NA,"112","331","cloud","212122",NA,"True","prior_inference"
"608","30","1128","13","english","clouds","0","circles","0","squares","1","solid things","0","striped things","0","polka-dotted things","1",NA,NA,NA,NA,NA,NA,NA,"332",NA,"122","122","red","321212",NA,"True","prior_inference"
