"","X.1","X","workerid","pref1","order0","simPreference0","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","obj1","obj2","pref0","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum","education","enjoyment","language","gender","comments","age","assess","uttFeat","targetOC27","obj1OC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"957",957,1021,63,"striped",213,0.5,232,4,0.285714285714286,"solid","texture",7.50938333333333,1,231,232,"solid","polka-dotted",0.8,231,3,"polka-dotted",2,0.428571428571429,"female",232,"striped",0.285714285714286,3,213,"striped",0,"circle","321",0.5,"polka-dotted","['circle', 'blue', 'red', 'green']",0.5,"321-2","solid",0.75,10960,0,3,2,"English","Male",NA,53,"Yes",1,17,8,17,20,NA,NA,NA,0.28571,0.28571,0.42857,NA,NA,NA,0,0,0,0,0.66667,0.33333,0,0,0,0,0,0,0.15135,0.61622,0.23243,0,0,0,322111,0
"961",961,1025,64,"striped",112,0.5,112,4,1,"solid","texture",9.07643333333333,1,111,331,"solid","polka-dotted",0.3,111,2,"polka-dotted",2,0,"female",331,"solid",0,0,112,"striped",0,"cloud","22a2b",0,"polka-dotted","['cloud', 'square', 'blue', 'red']",0.95,"22a2b-2a","striped",0,1121,0,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",1,10,1,9,10,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,0.25,0.5,0.25,0,0,0,0,0,0,0.25,0.5,0.25,0,0,0,212112,0
"965",965,1029,64,"circle",121,1,333,4,0,"square","shape",9.07643333333333,0.5,121,233,"cloud","circle",0.05,233,0,"cloud",1,1,"female",333,"cloud",0,1,333,"circle",0,"green","22a1",0,"square","['striped', 'polka-dotted', 'blue', 'green']",0,"22a1-3","square",0.95,29030,0,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",3,27,4,26,27,0,0,1,NA,NA,NA,NA,NA,NA,0.33333,0,0.66667,0,0,0,0,0,0,0.33333,0.19199,0.47467,0,0,0,0,0,0,212111,0
"969",969,1033,64,"striped",223,0,223,4,0,"polka-dotted","texture",9.07643333333333,0.5,313,223,"solid","polka-dotted",0.8,313,2,"striped",2,0,"female",133,"solid",1,2,133,"solid",1,"green","311",1,"polka-dotted","['cloud', 'circle', 'square', 'green']",0,"311-3","striped",0,22751,0,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",3,23,21,23,25,NA,NA,NA,0,1,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0.2236,0.55281,0.2236,0,0,0,321111,0
"973",973,1037,64,"red",133,1,332,5,0,"red","color",9.07643333333333,0,221,332,"blue","blue",0.8,221,2,"blue",3,0,"female",332,"red",1,3,133,"green",0.5,"polka-dotted","211",0.95,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0,"211-3","green",0,21642,0,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",2,18,5,18,25,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0,0.33333,0.47467,0.19199,211111,0
"977",977,1041,65,"circle",223,0,223,4,0,"circle","shape",13.6666,1,332,123,"cloud","square",0.25,123,2,"square",1,1,"female",332,"circle",0,0,223,"cloud",0.5,"striped","22a1",0,"square","['striped', 'polka-dotted', 'red', 'green']",0,"22a1-3","cloud",1,17670,0,3,1,"english","Male",NA,31,"Yes",2,23,18,22,23,0,0,1,NA,NA,NA,NA,NA,NA,0,0.66667,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,212111,0
"981",981,1045,65,"red",222,1,313,4,0.0645161290322581,"green","color",13.6666,0.5,221,222,"blue","red",0.9,313,1,"blue",3,0.548387096774194,"female",221,"green",0.387096774193548,1,313,"red",0,"square","22a1",0.6,"green","['circle', 'square', 'solid', 'striped']",0.1,"22a1-3","blue",0.85,12222,0,3,1,"english","Male",NA,31,"Yes",1,21,5,14,21,NA,NA,NA,NA,NA,NA,0.06452,0.3871,0.54839,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,121211,0
"985",985,1049,65,"circle",331,1,131,2,0.129032258064516,"square","shape",13.6666,0.5,131,231,"cloud","square",0.85,231,1,"cloud",1,0.387096774193548,"female",131,"cloud",0.483870967741936,2,331,"circle",0,"blue","331",0.75,"square","['polka-dotted', 'blue']",0.2,"331-3","circle",0.6,830,0,3,1,"english","Male",NA,31,"Yes",3,7,7,8,9,0.12903,0.48387,0.3871,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,323211,0
"989",989,1053,65,"striped",223,0,232,3,0.8,"polka-dotted","texture",13.6666,0.5,232,213,"solid","solid",1,232,1,"striped",2,0.08,"female",213,"polka-dotted",0.12,3,223,"solid",1,"red","321",0.15,"polka-dotted","['circle', 'red', 'green']",1,"321-3","striped",0.1,17270,0,3,1,"english","Male",NA,31,"Yes",3,17,17,20,23,NA,NA,NA,0.8,0.12,0.08,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,123211,0
"993",993,1057,66,"red",133,1,111,4,0.857142857142857,"green","color",18.11885,0.5,111,332,"blue","blue",0.8,332,3,"blue",3,0,"male",111,"red",0.142857142857143,0,133,"red",0,"solid","22b1",0.15,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.9,"22b1-3","green",0,21602,0,2,1,"English","Female","none",68,"Yes",2,1,1,18,25,NA,NA,NA,NA,NA,NA,0.85714,0.14286,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.46409,0.26796,0.26796,122111,0
"997",997,1061,66,"circle",223,0,223,3,0,"square","shape",18.11885,0.5,122,322,"cloud","square",0.8,322,2,"circle",1,0.05,"male",122,"cloud",0.95,1,223,"cloud",1,"green","321",0.95,"square","['striped', 'red', 'green']",0,"321-3","circle",0.05,16430,0,2,1,"English","Female","none",68,"Yes",3,23,13,15,23,0,0.95,0.05,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.26796,0.46409,0.26796,0,0,0,0,0,0,123211,0
"1001",1001,1065,66,"striped",233,0,132,4,0.05,"polka-dotted","texture",18.11885,0.5,132,123,"solid","polka-dotted",0.8,132,1,"striped",2,0.95,"male",123,"striped",0,2,233,"solid",1,"red","22b2b",0,"polka-dotted","['cloud', 'circle', 'red', 'green']",0.05,"22b2b-2","solid",0.95,25251,0,2,1,"English","Female","none",68,"Yes",3,16,16,22,26,NA,NA,NA,0.05,0,0.95,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.41822,0.22876,0.35302,0,0,0,122122,0
"1005",1005,1069,66,"circle",112,1,311,4,0.05,"circle","shape",18.11885,0,311,112,"cloud","cloud",0.7,311,2,"cloud",1,0.95,"male",313,"circle",0,3,313,"square",0.5,"blue","321",0,"square","['solid', 'blue', 'red', 'green']",0.05,"321-2","square",0.95,11780,0,2,1,"English","Female","none",68,"Yes",3,3,3,10,21,0.05,0,0.95,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.22876,0.41822,0.35302,0,0,0,0,0,0,113221,0
"1009",1009,1073,67,"striped",322,0,322,4,0.166666666666667,"polka-dotted","texture",8.89183333333333,0.5,122,322,"solid","polka-dotted",0.35,113,2,"striped",2,0.25,"female",122,"solid",0.583333333333333,0,113,"solid",1,"square","22a2b",0.7,"polka-dotted","['cloud', 'square', 'red', 'green']",0.2,"22a2b-2a","striped",0.3,9191,0,3,2,"English","Male","Thank you",35,"Yes",1,15,13,15,19,NA,NA,NA,0.16667,0.58333,0.25,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.25701,0.31791,0.42508,0,0,0,122121,0
"1013",1013,1077,67,"circle",113,0,211,4,0.172413793103448,"square","shape",8.89183333333333,0.5,211,312,"cloud","circle",0.6,312,3,"circle",1,0.310344827586207,"female",211,"cloud",0.517241379310345,1,113,"cloud",1,"solid","311",0.75,"square","['solid', 'blue', 'red', 'green']",0.25,"311-3","square",0.45,8720,0,3,2,"English","Male","Thank you",35,"Yes",2,2,2,12,19,0.17241,0.51724,0.31034,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0.24006,0.51988,0.24006,0,0,0,0,0,0,321111,0
"1017",1017,1081,67,"striped",133,0,123,2,0.25,"polka-dotted","texture",8.89183333333333,0.5,113,123,"solid","striped",0.5,123,3,"striped",2,0.25,"female",113,"solid",0.5,2,133,"solid",1,"cloud","331",0.8,"polka-dotted","['cloud', 'green']",0.4,"331-3","polka-dotted",0.4,22520,0,3,2,"English","Male","Thank you",35,"Yes",1,22,19,22,25,NA,NA,NA,0.25,0.5,0.25,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0.24006,0.51988,0.24006,0,0,0,323211,0
"1021",1021,1085,67,"circle",321,1,321,3,0.230769230769231,"circle","shape",8.89183333333333,0,321,123,"cloud","square",0.2,123,0,"cloud",1,0.538461538461539,"female",223,"cloud",0.230769230769231,3,223,"square",0.5,"blue","321",0.3,"square","['striped', 'blue', 'green']",0.3,"321-3","circle",0.7,17550,0,3,2,"English","Male","Thank you",35,"Yes",3,6,6,22,23,0.23077,0.23077,0.53846,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.29508,0.29508,0.40985,0,0,0,0,0,0,123211,0
"1025",1025,1089,68,"red",212,0.5,132,4,0,"blue","color",9.47705,0,231,212,"blue","red",0.3,132,2,"red",3,0,"male",231,"blue",1,0,132,"green",1,"polka-dotted","22b2b",1,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0,"22b2b-2","green",0,5072,0,1,2,"English","Female",NA,62,"Yes",2,16,8,11,16,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.1364,0.32752,0.53608,212212,0
"1029",1029,1093,68,"red",312,0,312,2,0,"green","color",9.47705,0.5,311,312,"blue","red",0.9,311,3,"red",3,0,"male",313,"blue",1,1,313,"blue",1,"square","331",0.95,"green","['square', 'solid']",0,"331-3","green",0,11970,0,1,2,"English","Female",NA,62,"Yes",1,12,3,12,21,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.20759,0.58483,0.20759,323211,0
"1033",1033,1097,68,"red",212,0,212,4,0,"red","color",9.47705,1,111,212,"blue","green",0.95,111,3,"green",3,0,"male",222,"blue",1,2,222,"blue",0.5,"solid","22a2b",0.95,"green","['cloud', 'circle', 'solid', 'striped']",0,"22a2b-2a","red",0,3312,0,1,2,"English","Female",NA,62,"Yes",2,11,1,11,14,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.1364,0.32752,0.53608,212222,0
"1037",1037,1101,68,"red",233,0,232,4,0.0952380952380952,"green","color",9.47705,0.5,311,232,"blue","red",0.9,311,3,"red",3,0,"male",232,"blue",0.904761904761905,3,233,"blue",1,"polka-dotted","22a1",0.95,"green","['circle', 'square', 'solid', 'polka-dotted']",0.1,"22a1-3","green",0,24222,0,1,2,"English","Female",NA,62,"Yes",2,17,3,17,26,NA,NA,NA,NA,NA,NA,0.09524,0.90476,0,0,0,0,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0,0.30756,0.51105,0.1814,212111,0
"1041",1041,1105,69,"striped",211,0.5,321,4,0.222222222222222,"solid","texture",11.71435,0,211,321,"solid","striped",1,321,3,"striped",2,0.222222222222222,"female",131,"polka-dotted",0.555555555555556,0,131,"polka-dotted",1,"blue","311",1,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.4,"311-3","solid",0.4,311,0,3,2,"English","Male",NA,31,"Yes",3,6,2,6,7,NA,NA,NA,0.22222,0.55556,0.22222,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0.21711,0.56579,0.21711,0,0,0,321111,0
"1045",1045,1109,69,"circle",211,0.5,211,3,0.264705882352941,"cloud","shape",11.71435,0,111,211,"cloud","circle",0.8,321,3,"circle",1,0.264705882352941,"female",111,"square",0.470588235294118,1,321,"square",1,"blue","321",0.8,"square","['solid', 'striped', 'blue']",0.45,"321-3","cloud",0.45,100,0,3,2,"English","Male",NA,31,"Yes",3,2,1,2,6,0.26471,0.47059,0.26471,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0.21711,0.56579,0.21711,0,0,0,0,0,0,322111,0
"1049",1049,1113,69,"red",123,0.5,232,4,0.151515151515152,"blue","color",11.71435,0,221,232,"blue","red",1,221,3,"red",3,0.303030303030303,"female",232,"green",0.545454545454546,2,123,"green",1,"circle","22b1",0.9,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.25,"22b1-3","blue",0.5,14542,0,3,2,"English","Male",NA,31,"Yes",1,17,5,17,22,NA,NA,NA,NA,NA,NA,0.15152,0.54545,0.30303,0,0,0,0,0,0,0,0.66667,0.33333,0,0,0,0,0,0,0.19273,0.50225,0.30502,211211,0
"1053",1053,1117,69,"striped",113,1,311,5,0.5,"striped","texture",11.71435,0,311,231,"solid","solid",0.65,231,2,"solid",2,0.166666666666667,"female",311,"striped",0.333333333333333,3,113,"polka-dotted",0.5,"blue","22b1",0.5,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.75,"22b1-2","polka-dotted",0.25,8391,0,3,2,"English","Male",NA,31,"Yes",3,3,3,8,19,NA,NA,NA,0.5,0.33333,0.16667,NA,NA,NA,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.31764,0.53862,0.14374,0,0,0,212211,0
"1057",1057,1121,70,"red",311,1,311,3,0.580645161290323,"green","color",10.3535,0.5,311,331,"blue","blue",0.8,331,3,"blue",3,0.129032258064516,"female",333,"red",0.290322580645161,0,333,"red",0,"square","322b",0.45,"green","['square', 'solid', 'polka-dotted']",0.9,"322b-2","green",0.2,26301,0,2,2,"English","Male",NA,42,"Yes",1,3,3,9,27,NA,NA,NA,NA,NA,NA,0.58065,0.29032,0.12903,0,0,0,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0,0.24868,0.62434,0.12698,322112,0
"1061",1061,1125,70,"circle",213,0,213,5,0.333333333333333,"square","shape",10.3535,0.5,332,213,"cloud","circle",0.85,332,2,"circle",1,0.333333333333333,"female",123,"square",0.333333333333333,1,123,"cloud",1,"solid","211",0.5,"square","['solid', 'striped', 'polka-dotted', 'red', 'green']",0.5,"211-3","cloud",0.5,15180,0,2,2,"English","Male",NA,42,"Yes",2,20,18,20,22,0.33333,0.33333,0.33333,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.31593,0.36814,0.31593,0,0,0,0,0,0,112111,0
"1065",1065,1129,70,"red",233,0,233,5,0.242424242424242,"red","color",10.3535,1,121,331,"blue","green",0.8,121,3,"green",3,0.515151515151515,"female",331,"blue",0.242424242424242,2,233,"blue",0.5,"polka-dotted","22b1",0.4,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.4,"22b1-2","red",0.85,23312,0,2,2,"English","Male",NA,42,"Yes",2,26,4,9,26,NA,NA,NA,NA,NA,NA,0.24242,0.24242,0.51515,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.15842,0.48513,0.35645,211211,0
"1069",1069,1133,70,"red",211,0,222,4,0.133333333333333,"red","color",10.3535,1,211,231,"blue","green",0.8,222,3,"green",3,0.333333333333333,"female",231,"blue",0.533333333333333,3,222,"blue",0.5,"circle","321",0.8,"green","['circle', 'solid', 'striped', 'polka-dotted']",0.2,"321-2","red",0.5,3081,0,2,2,"English","Male",NA,42,"Yes",1,14,2,8,14,NA,NA,NA,NA,NA,NA,0.13333,0.53333,0.33333,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.1132,0.3302,0.5566,321211,0
"1073",1073,1137,71,"red",312,0,313,3,0,"red","color",12.0141333333333,1,312,113,"blue","green",0.8,313,3,"green",3,1,"female",113,"blue",0,0,313,"blue",0.5,"square","322b",0,"green","['cloud', 'square', 'solid']",0,"322b-2","red",1,13041,0,1,2,"english","Female","nice game/task! I had fun!",32,"Yes",1,21,12,19,21,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.6386,0.05435,0.30705,213222,0
"1077",1077,1141,71,"red",213,1,131,4,1,"green","color",12.0141333333333,0.5,131,232,"blue","blue",0.65,131,3,"blue",3,0,"female",232,"red",0,1,213,"red",0,"cloud","22b1",0,"green","['cloud', 'circle', 'solid', 'polka-dotted']",1,"22b1-3","green",0,10952,0,1,2,"english","Female","nice game/task! I had fun!",32,"Yes",1,7,7,17,20,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.81934,0.09033,0.09033,122111,0
"1081",1081,1145,71,"red",133,0.5,133,3,0,"blue","color",12.0141333333333,1,332,133,"blue","green",1,333,2,"green",3,1,"female",332,"blue",0,2,333,"red",0,"polka-dotted","322b",0,"green","['cloud', 'square', 'polka-dotted']",0,"322b-2","red",1,28931,0,1,2,"english","Female","nice game/task! I had fun!",32,"Yes",2,25,18,25,27,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0.66667,0,0.33333,0,0,0,0,0,0,0.64843,0.05471,0.29686,322112,0
"1085",1085,1149,71,"circle",312,1,122,3,1,"circle","shape",12.0141333333333,0,212,312,"cloud","circle",1,212,1,"cloud",1,0,"female",122,"cloud",0,3,122,"square",0.5,"red","321",0,"square","['solid', 'striped', 'red']",1,"321-3","square",0,2850,0,1,2,"english","Female","nice game/task! I had fun!",32,"Yes",3,13,11,12,13,1,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.83127,0.08437,0.08437,0,0,0,0,0,0,321211,0
"1089",1089,1153,72,"circle",213,1,321,4,0.333333333333333,"circle","shape",6.76588333333333,0,321,213,"cloud","cloud",1,321,2,"cloud",1,0.333333333333333,"female",313,"circle",0.333333333333333,0,313,"square",0.5,"striped","22a2b",0.5,"square","['solid', 'striped', 'blue', 'green']",0.5,"22a2b-2b","square",0.5,13160,0,3,2,"English","Male",NA,37,"Yes",2,6,6,20,21,0.33333,0.33333,0.33333,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,122112,0
"1093",1093,1157,72,"striped",213,0,233,4,0.129032258064516,"polka-dotted","texture",6.76588333333333,0.5,321,213,"solid","striped",0.95,321,3,"striped",2,0.548387096774194,"female",233,"solid",0.32258064516129,1,233,"solid",1,"circle","22a1",0.5,"polka-dotted","['circle', 'square', 'blue', 'green']",0.2,"22a1-3","polka-dotted",0.85,24761,0,3,2,"English","Male",NA,37,"Yes",1,26,6,20,26,NA,NA,NA,0.12903,0.32258,0.54839,NA,NA,NA,0,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0.17051,0.33333,0.49616,0,0,0,212111,0
"1097",1097,1161,72,"striped",331,0.5,311,3,0.62962962962963,"solid","texture",6.76588333333333,0,311,331,"solid","solid",0.25,311,2,"striped",2,0,"female",333,"polka-dotted",0.37037037037037,2,333,"polka-dotted",1,"blue","322b",0.5,"polka-dotted","['square', 'blue', 'green']",0.85,"322b-2","striped",0,26300,0,3,2,"English","Male",NA,37,"Yes",3,3,3,9,27,NA,NA,NA,0.62963,0.37037,0,NA,NA,NA,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.35735,0.48016,0.16249,0,0,0,213212,0
"1101",1101,1165,72,"red",133,0,133,4,0.285714285714286,"red","color",6.76588333333333,1,311,131,"blue","green",1,131,3,"green",3,0.428571428571429,"female",311,"blue",0.285714285714286,3,133,"blue",0.5,"cloud","22a2b",0.5,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.5,"22a2b-2b","red",0.75,20412,0,3,2,"English","Male",NA,37,"Yes",1,25,3,7,25,NA,NA,NA,NA,NA,NA,0.28571,0.28571,0.42857,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.16249,0.48016,0.35735,212112,0
"1105",1105,1169,73,"red",321,0,321,5,0.761904761904762,"green","color",5.47186666666667,0.5,321,212,"blue","blue",0.75,212,0,"red",3,0.0952380952380952,"male",113,"red",0.142857142857143,0,113,"blue",1,"striped","211",0.15,"green","['cloud', 'circle', 'square', 'solid', 'striped']",0.8,"211-3","green",0.1,8662,0,3,2,"English","Female",NA,37,"Yes",2,6,6,11,19,NA,NA,NA,NA,NA,NA,0.7619,0.14286,0.09524,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.3931,0.30345,0.30345,121111,0
"1109",1109,1173,73,"circle",213,0.5,113,3,0.615384615384615,"cloud","shape",5.47186666666667,1,113,213,"cloud","square",0.75,223,2,"square",1,0.192307692307692,"male",113,"cloud",0.192307692307692,1,223,"circle",0,"green","322b",0.25,"square","['solid', 'striped', 'green']",0.8,"322b-2","circle",0.25,17290,0,3,2,"English","Female",NA,37,"Yes",3,19,19,20,23,0.61538,0.19231,0.19231,NA,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,0,0,0,0,0.30434,0.13044,0.56522,0,0,0,0,0,0,322112,0
"1113",1113,1177,73,"red",123,0.5,122,2,0.142857142857143,"blue","color",5.47186666666667,0,121,122,"blue","red",0.7,121,2,"red",3,0.142857142857143,"male",122,"blue",0.714285714285714,2,123,"green",1,"striped","331",0.75,"green","['cloud', 'striped']",0.15,"331-3","green",0.15,13990,0,3,2,"English","Female",NA,37,"Yes",2,13,4,13,22,NA,NA,NA,NA,NA,NA,0.14286,0.71429,0.14286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.23077,0.53845,0.23077,323211,0
"1117",1117,1181,73,"red",111,1,111,2,0.652173913043478,"green","color",5.47186666666667,0.5,111,112,"blue","blue",0.8,112,3,"blue",3,0.173913043478261,"male",113,"red",0.173913043478261,3,113,"red",0,"solid","331",0.2,"green","['cloud', 'solid']",0.75,"331-3","green",0.2,8520,0,3,2,"English","Female",NA,37,"Yes",2,1,1,10,19,NA,NA,NA,NA,NA,NA,0.65217,0.17391,0.17391,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.53845,0.23077,0.23077,323211,0
"1121",1121,1185,74,"circle",331,1,331,3,0.0882352941176471,"square","shape",7.22038333333333,0.5,231,331,"cloud","square",0.65,231,1,"cloud",1,0.558823529411765,"female",133,"cloud",0.352941176470588,0,133,"circle",0,"blue","321",0.6,"square","['polka-dotted', 'blue', 'green']",0.15,"321-3","circle",0.95,20590,0,1,2,"English","Female","I  really enjoyed this challenge",60,"Yes",3,9,8,9,25,0.08824,0.35294,0.55882,NA,NA,NA,NA,NA,NA,0.33333,0,0.66667,0,0,0,0,0,0,0.33333,0.26776,0.39891,0,0,0,0,0,0,213211,0
"1125",1125,1189,74,"circle",223,0,223,5,0.0740740740740741,"circle","shape",7.22038333333333,1,231,313,"cloud","cloud",0.65,313,0,"square",1,0.444444444444444,"female",231,"square",0.481481481481481,1,223,"cloud",0.5,"striped","22b1",0.65,"square","['solid', 'striped', 'polka-dotted', 'blue', 'green']",0.1,"22b1-2","circle",0.6,17370,0,1,2,"English","Female","I  really enjoyed this challenge",60,"Yes",2,23,8,21,23,0.07407,0.48148,0.44444,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,112122,0
"1129",1129,1193,74,"circle",113,1,222,5,0.4,"circle","shape",7.22038333333333,0,211,222,"cloud","cloud",1,211,2,"cloud",1,0.2,"female",222,"circle",0.4,2,113,"square",0.5,"red","22b1",0.8,"square","['solid', 'striped', 'blue', 'red', 'green']",0.8,"22b1-2","square",0.4,8950,0,1,2,"English","Female","I  really enjoyed this challenge",60,"Yes",3,14,2,14,19,0.4,0.4,0.2,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,112112,0
"1133",1133,1197,74,"circle",333,0,333,4,0.375,"circle","shape",7.22038333333333,1,121,223,"cloud","circle",0.65,121,2,"square",1,0.25,"female",223,"cloud",0.375,3,333,"cloud",0.5,"polka-dotted","22b1",0.6,"square","['striped', 'polka-dotted', 'blue', 'green']",0.6,"22b1-3","square",0.4,28340,0,1,2,"English","Female","I  really enjoyed this challenge",60,"Yes",2,27,4,23,27,0.375,0.375,0.25,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,122111,0
"1137",1137,1201,75,"circle",133,1,112,4,0.863636363636364,"square","shape",13.2179833333333,0.5,112,332,"cloud","cloud",1,332,3,"cloud",1,0,"male",112,"circle",0.136363636363636,0,133,"circle",0,"red","22b2b",0.15,"square","['solid', 'polka-dotted', 'red', 'green']",0.95,"22b2b-2","square",0,21690,0,2,1,"English","Female",NA,39,"Yes",3,10,10,18,25,0.86364,0.13636,0,NA,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,0,0,0,0,0.32832,0.5568,0.11488,0,0,0,0,0,0,212212,0
"1141",1141,1205,75,"red",123,0.5,123,2,0.184210526315789,"blue","color",13.2179833333333,1,121,122,"blue","red",0.7,122,0,"green",3,0.526315789473684,"male",121,"green",0.289473684210526,1,123,"red",0,"striped","331",0.55,"green","['cloud', 'striped']",0.35,"331-3","blue",1,13990,0,2,1,"English","Female",NA,39,"Yes",2,22,4,13,22,NA,NA,NA,NA,NA,NA,0.18421,0.28947,0.52632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.17899,0.17899,0.64203,323211,0
"1145",1145,1209,75,"striped",121,1,311,4,0.428571428571429,"striped","texture",13.2179833333333,0,211,311,"solid","striped",0.35,311,1,"solid",2,0.342857142857143,"male",211,"solid",0.228571428571429,2,121,"polka-dotted",0.5,"square","321",0.4,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.75,"321-2","polka-dotted",0.6,31,0,2,1,"English","Female",NA,39,"Yes",1,3,2,3,4,NA,NA,NA,0.42857,0.22857,0.34286,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33338,0.20884,0.45779,0,0,0,113221,0
"1149",1149,1213,75,"circle",331,0,331,3,0.2,"square","shape",13.2179833333333,0.5,131,331,"cloud","square",0.65,131,2,"circle",1,0.56,"male",233,"cloud",0.24,3,233,"cloud",1,"blue","321",0.3,"square","['polka-dotted', 'blue', 'green']",0.25,"321-3","circle",0.7,23340,0,2,1,"English","Female",NA,39,"Yes",3,9,7,9,26,0.2,0.24,0.56,NA,NA,NA,NA,NA,NA,0,0.33333,0.66667,0,0,0,0,0,0,0.16026,0.2649,0.57484,0,0,0,0,0,0,213211,0
