"","X","workerid","pref1","order0","simPreference0","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","obj1","obj2","pref0","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum","education","enjoyment","language","gender","comments","age","assess","uttFeat","targetOC27","obj1OC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"943",1007,62,"red",111,1,323,4,0.393939393939394,"green","color",8.66046666666667,0.5,111,122,"blue","green",1,122,2,"blue",3,0.484848484848485,"female",323,"red",0.121212121212121,3,323,"red",0,"striped","22b1",0.2,"green","['cloud', 'square', 'solid', 'striped']",0.65,"22b1-3","blue",0.8,18372,2,1,2,"English","Female",NA,29,"Yes",2,24,1,13,24,NA,NA,NA,NA,NA,NA,0.39394,0.12121,0.48485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.45507,0.15907,0.38586,211211,0
"944",1008,62,"red",221,1,133,5,0.351351351351351,"green","color",8.66046666666667,0.5,221,332,"blue","green",1,332,2,"blue",3,0.54054054054054,"female",133,"red",0.108108108108108,3,133,"red",0,"polka-dotted","211",0.2,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.65,"211-3","blue",1,21642,3,1,2,"English","Female",NA,29,"Yes",2,25,5,18,25,NA,NA,NA,NA,NA,NA,0.35135,0.10811,0.54054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.35932,0.12556,0.51512,211111,0
"945",1009,63,"circle",322,0,221,4,0.230769230769231,"square","shape",7.50938333333333,0.5,221,312,"cloud","circle",0.75,221,3,"circle",1,0.153846153846154,"female",312,"cloud",0.615384615384615,0,322,"cloud",1,"striped","22a2b",0.8,"square","['solid', 'striped', 'blue', 'red']",0.3,"22a2b-2a","square",0.2,4230,0,3,2,"English","Male",NA,53,"Yes",2,5,5,12,15,0.23077,0.61538,0.15385,NA,NA,NA,NA,NA,NA,0.33333,0.66667,0,0,0,0,0,0,0,0.33333,0.43405,0.23261,0,0,0,0,0,0,211212,0
"946",1010,63,"circle",323,0,323,4,0.111111111111111,"square","shape",7.50938333333333,0.5,112,113,"cloud","circle",0.75,113,3,"circle",1,0.444444444444444,"female",112,"cloud",0.444444444444444,0,323,"cloud",1,"green","22a2b",0.8,"square","['solid', 'striped', 'red', 'green']",0.2,"22a2b-2a","square",0.8,19330,1,3,2,"English","Male",NA,53,"Yes",3,24,10,19,24,0.11111,0.44444,0.44444,NA,NA,NA,NA,NA,NA,0.11111,0.66667,0.22222,0,0,0,0,0,0,0.24583,0.43405,0.32011,0,0,0,0,0,0,211212,0
"947",1011,63,"circle",233,0,233,5,0.111111111111111,"square","shape",7.50938333333333,0.5,112,323,"cloud","circle",0.75,112,3,"circle",1,0.444444444444444,"female",323,"cloud",0.444444444444444,0,233,"cloud",1,"polka-dotted","211",0.8,"square","['solid', 'striped', 'polka-dotted', 'red', 'green']",0.2,"211-3","square",0.8,25620,2,3,2,"English","Male",NA,53,"Yes",2,26,10,24,26,0.11111,0.44444,0.44444,NA,NA,NA,NA,NA,NA,0.11111,0.66667,0.22222,0,0,0,0,0,0,0.24583,0.43405,0.32011,0,0,0,0,0,0,112111,0
"948",1012,63,"circle",323,0,323,4,0.0857142857142857,"square","shape",7.50938333333333,0.5,121,113,"cloud","circle",0.75,121,3,"circle",1,0.457142857142857,"female",113,"cloud",0.457142857142857,0,323,"cloud",1,"striped","22b2b",0.8,"square","['solid', 'striped', 'blue', 'green']",0.15,"22b2b-2","square",0.8,19270,3,3,2,"English","Male",NA,53,"Yes",2,24,4,19,24,0.08571,0.45714,0.45714,NA,NA,NA,NA,NA,NA,0,0.66667,0.33333,0,0,0,0,0,0,0.16501,0.43405,0.40094,0,0,0,0,0,0,212212,0
"949",1013,63,"circle",322,0.5,322,4,0.32258064516129,"cloud","shape",7.50938333333333,1,312,322,"cloud","square",0.9,312,3,"square",1,0.548387096774194,"female",232,"circle",0.129032258064516,1,232,"circle",0,"red","321",0.2,"square","['solid', 'striped', 'polka-dotted', 'red']",0.5,"321-2","cloud",0.85,6620,0,3,2,"English","Male",NA,53,"Yes",3,15,12,15,17,0.32258,0.12903,0.54839,NA,NA,NA,NA,NA,NA,0.33333,0,0.66667,0,0,0,0,0,0,0.33333,0.25006,0.41661,0,0,0,0,0,0,322111,0
"950",1014,63,"circle",222,0.5,122,3,0.432432432432432,"cloud","shape",7.50938333333333,1,122,222,"cloud","square",0.9,122,3,"square",1,0.459459459459459,"female",123,"circle",0.108108108108108,1,123,"circle",0,"red","322b",0.2,"square","['striped', 'red', 'green']",0.8,"322b-2","cloud",0.85,14200,1,3,2,"English","Male",NA,53,"Yes",3,13,13,14,22,0.43243,0.10811,0.45946,NA,NA,NA,NA,NA,NA,0.33333,0,0.66667,0,0,0,0,0,0,0.42888,0.15451,0.41661,0,0,0,0,0,0,213222,0
"951",1015,63,"circle",222,0.5,332,4,0.432432432432432,"cloud","shape",7.50938333333333,1,321,222,"cloud","square",0.9,321,3,"square",1,0.459459459459459,"female",332,"circle",0.108108108108108,1,332,"circle",0,"red","22b2b",0.2,"square","['striped', 'polka-dotted', 'blue', 'red']",0.8,"22b2b-2","cloud",0.85,7630,2,3,2,"English","Male",NA,53,"Yes",3,18,6,14,18,0.43243,0.10811,0.45946,NA,NA,NA,NA,NA,NA,0.33333,0,0.66667,0,0,0,0,0,0,0.42888,0.08634,0.48478,0,0,0,0,0,0,212212,0
"952",1016,63,"circle",123,0.5,123,5,0.444444444444444,"cloud","shape",7.50938333333333,1,332,213,"cloud","square",0.9,332,3,"square",1,0.472222222222222,"female",213,"circle",0.0833333333333333,1,123,"circle",0,"green","211",0.15,"square","['solid', 'striped', 'polka-dotted', 'red', 'green']",0.8,"211-3","cloud",0.85,15180,3,3,2,"English","Male",NA,53,"Yes",3,22,18,20,22,0.44444,0.08333,0.47222,NA,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,0,0,0,0,0.52803,0.04558,0.42639,0,0,0,0,0,0,211111,0
"953",1017,63,"circle",111,0.5,111,3,0.459459459459459,"cloud","shape",7.50938333333333,1,111,211,"cloud","square",1,211,3,"square",1,0.27027027027027,"female",221,"circle",0.27027027027027,2,221,"circle",0,"blue","322b",0.5,"square","['solid', 'striped', 'blue']",0.85,"322b-2","cloud",0.5,40,0,3,2,"English","Male",NA,53,"Yes",3,1,1,2,5,0.45946,0.27027,0.27027,NA,NA,NA,NA,NA,NA,0.66667,0,0.33333,0,0,0,0,0,0,0.4666,0.20007,0.33333,0,0,0,0,0,0,322112,0
"954",1018,63,"circle",211,0.5,311,3,0.447368421052632,"cloud","shape",7.50938333333333,1,211,311,"cloud","square",1,113,3,"square",1,0.447368421052632,"female",311,"circle",0.105263157894737,2,113,"circle",0,"blue","321",0.2,"square","['solid', 'blue', 'green']",0.85,"321-3","cloud",0.85,8180,1,3,2,"English","Male",NA,53,"Yes",3,3,2,3,19,0.44737,0.10526,0.44737,NA,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,0,0,0,0,0.44299,0.11401,0.44299,0,0,0,0,0,0,213211,0
"955",1019,63,"circle",123,0.5,123,4,0.472222222222222,"cloud","shape",7.50938333333333,1,222,123,"cloud","square",1,233,3,"square",1,0.472222222222222,"female",222,"circle",0.0555555555555556,2,233,"circle",0,"green","22b2b",0.1,"square","['striped', 'polka-dotted', 'red', 'green']",0.85,"22b2b-2","cloud",0.85,25230,2,3,2,"English","Male",NA,53,"Yes",3,22,14,22,26,0.47222,0.05556,0.47222,NA,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,0,0,0,0,0.48949,0.06751,0.44299,0,0,0,0,0,0,212212,0
"956",1020,63,"circle",321,0.5,321,4,0.435897435897436,"cloud","shape",7.50938333333333,1,321,222,"cloud","square",1,222,3,"square",1,0.512820512820513,"female",123,"circle",0.0512820512820513,2,123,"circle",0,"striped","311",0.1,"square","['striped', 'blue', 'red', 'green']",0.85,"311-3","cloud",1,14130,3,3,2,"English","Male",NA,53,"Yes",2,6,6,14,22,0.4359,0.05128,0.51282,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0.30783,0.04246,0.64971,0,0,0,0,0,0,321111,0
"957",1021,63,"striped",213,0.5,232,4,0.285714285714286,"solid","texture",7.50938333333333,1,231,232,"solid","polka-dotted",0.8,231,3,"polka-dotted",2,0.428571428571429,"female",232,"striped",0.285714285714286,3,213,"striped",0,"circle","321",0.5,"polka-dotted","['circle', 'blue', 'red', 'green']",0.5,"321-2","solid",0.75,10960,0,3,2,"English","Male",NA,53,"Yes",1,17,8,17,20,NA,NA,NA,0.28571,0.28571,0.42857,NA,NA,NA,0,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0.25006,0.33333,0.41661,0,0,0,322111,0
"958",1022,63,"striped",312,0.5,213,5,0.470588235294118,"solid","texture",7.50938333333333,1,312,213,"solid","polka-dotted",0.8,213,3,"polka-dotted",2,0.441176470588235,"female",123,"striped",0.0882352941176471,3,123,"striped",0,"green","22b1",0.15,"polka-dotted","['cloud', 'circle', 'square', 'red', 'green']",0.8,"22b1-2","solid",0.75,15121,1,3,2,"English","Male",NA,53,"Yes",3,20,12,20,22,NA,NA,NA,0.47059,0.08824,0.44118,NA,NA,NA,0,0,0,0.26667,0.06667,0.66667,0,0,0,0,0,0,0.35569,0.2277,0.41661,0,0,0,212211,0
"959",1023,63,"striped",333,0.5,333,3,0.421052631578947,"solid","texture",7.50938333333333,1,223,233,"solid","polka-dotted",0.8,233,3,"polka-dotted",2,0.5,"female",223,"striped",0.0789473684210526,3,333,"striped",0,"green","322b",0.15,"polka-dotted","['circle', 'square', 'green']",0.8,"322b-2","solid",0.95,29221,2,3,2,"English","Male",NA,53,"Yes",3,27,23,26,27,NA,NA,NA,0.42105,0.07895,0.5,NA,NA,NA,0,0,0,0.26667,0,0.73333,0,0,0,0,0,0,0.35569,0.15916,0.48516,0,0,0,322112,0
"960",1024,63,"striped",211,0.5,131,4,0.388888888888889,"solid","texture",7.50938333333333,1,211,321,"solid","polka-dotted",0.8,321,3,"polka-dotted",2,0.527777777777778,"female",131,"striped",0.0833333333333333,3,131,"striped",0,"blue","311",0.15,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.7,"311-3","solid",0.95,311,3,3,2,"English","Male",NA,53,"Yes",3,7,2,6,7,NA,NA,NA,0.38889,0.08333,0.52778,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.21605,0.09667,0.68727,0,0,0,321111,0
"961",1025,64,"striped",112,0.5,112,4,1,"solid","texture",9.07643333333333,1,111,331,"solid","polka-dotted",0.3,111,2,"polka-dotted",2,0,"female",331,"solid",0,0,112,"striped",0,"cloud","22a2b",0,"polka-dotted","['cloud', 'square', 'blue', 'red']",0.95,"22a2b-2a","striped",0,1121,0,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",1,10,1,9,10,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.4639,0.33333,0.20277,0,0,0,212112,0
"962",1026,64,"striped",311,0.5,311,4,1,"solid","texture",9.07643333333333,1,211,311,"solid","polka-dotted",0.3,121,2,"polka-dotted",2,0,"female",211,"solid",0,0,121,"striped",0,"blue","321",0,"polka-dotted","['cloud', 'circle', 'square', 'blue']",1,"321-2","striped",0,31,1,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",3,3,2,3,4,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,0.66667,0,0.33333,0,0,0,0,0,0,0.6072,0.19003,0.20277,0,0,0,322111,0
"963",1027,64,"striped",121,0.5,132,4,0,"solid","texture",9.07643333333333,1,121,322,"solid","polka-dotted",0.3,322,2,"polka-dotted",2,1,"female",132,"solid",0,0,132,"striped",0,"red","22b2b",0,"polka-dotted","['cloud', 'square', 'blue', 'red']",0,"22b2b-2","striped",0.95,5491,2,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",3,16,4,15,16,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0.66667,0,0.33333,0,0,0,0,0,0,0.6072,0.0814,0.31141,0,0,0,212212,0
"964",1028,64,"striped",213,0.5,132,4,0,"solid","texture",9.07643333333333,1,122,132,"solid","polka-dotted",0.3,132,2,"polka-dotted",2,1,"female",122,"solid",0,0,213,"striped",0,"red","22a1",0,"polka-dotted","['cloud', 'circle', 'red', 'green']",0,"22a1-3","striped",1,10861,3,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",3,16,13,16,20,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.33679,0.04499,0.61822,0,0,0,212111,0
"965",1029,64,"circle",121,1,333,4,0,"square","shape",9.07643333333333,0.5,121,233,"cloud","circle",0.05,233,0,"cloud",1,1,"female",333,"cloud",0,1,333,"circle",0,"green","22a1",0,"square","['striped', 'polka-dotted', 'blue', 'green']",0,"22a1-3","square",0.95,29030,0,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",3,27,4,26,27,0,0,1,NA,NA,NA,NA,NA,NA,0.33333,0,0.66667,0,0,0,0,0,0,0.17935,0.17872,0.64193,0,0,0,0,0,0,212111,0
"966",1030,64,"circle",123,1,123,5,1,"square","shape",9.07643333333333,0.5,332,213,"cloud","circle",0.05,213,0,"cloud",1,0,"female",332,"cloud",0,1,123,"circle",0,"green","211",0,"square","['solid', 'striped', 'polka-dotted', 'red', 'green']",0.95,"211-3","square",0,15180,1,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",3,22,18,20,22,1,0,0,NA,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,0,0,0,0,0.43909,0.12181,0.43909,0,0,0,0,0,0,211111,0
"967",1031,64,"circle",121,1,121,4,1,"square","shape",9.07643333333333,0.5,121,122,"cloud","circle",0.05,223,0,"cloud",1,0,"female",122,"cloud",0,1,223,"circle",0,"striped","321",0,"square","['striped', 'blue', 'red', 'green']",1,"321-2","square",0,16090,2,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",2,4,4,13,23,1,0,0,NA,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,0,0,0,0,0.50044,0.06047,0.43909,0,0,0,0,0,0,322111,0
"968",1032,64,"circle",222,1,233,4,0,"square","shape",9.07643333333333,0.5,122,222,"cloud","circle",0.05,122,0,"cloud",1,0,"female",233,"cloud",1,1,233,"circle",0,"green","22a2b",1,"square","['striped', 'polka-dotted', 'red', 'green']",0,"22a2b-2b","square",0,23900,3,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",3,26,13,14,26,0,1,0,NA,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,0,0,0,0,0.43926,0.12164,0.43909,0,0,0,0,0,0,122112,0
"969",1033,64,"striped",223,0,223,4,0,"polka-dotted","texture",9.07643333333333,0.5,313,223,"solid","polka-dotted",0.8,313,2,"striped",2,0,"female",133,"solid",1,2,133,"solid",1,"green","311",1,"polka-dotted","['cloud', 'circle', 'square', 'green']",0,"311-3","striped",0,22751,0,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",3,23,21,23,25,NA,NA,NA,0,1,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0.17883,0.64234,0.17883,0,0,0,321111,0
"970",1034,64,"striped",223,0,223,3,0,"polka-dotted","texture",9.07643333333333,0.5,223,233,"solid","polka-dotted",0.8,233,2,"striped",2,0.05,"female",333,"solid",0.95,2,333,"solid",1,"circle","322b",0.95,"polka-dotted","['circle', 'square', 'green']",0,"322b-2","striped",0.05,29221,1,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",1,23,23,26,27,NA,NA,NA,0,0.95,0.05,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0.17883,0.762,0.05917,0,0,0,213212,0
"971",1035,64,"striped",112,0,131,4,0,"polka-dotted","texture",9.07643333333333,0.5,131,112,"solid","polka-dotted",0.8,133,2,"striped",2,1,"female",131,"solid",0,2,133,"solid",1,"cloud","321",0,"polka-dotted","['cloud', 'blue', 'red', 'green']",0,"321-2","striped",1,20660,2,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",1,7,7,10,25,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0.13525,0.762,0.10274,0,0,0,322111,0
"972",1036,64,"striped",131,0,131,4,0,"polka-dotted","texture",9.07643333333333,0.5,211,311,"solid","polka-dotted",0.8,211,2,"striped",2,1,"female",311,"solid",0,2,131,"solid",1,"blue","321",0,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0,"321-2","striped",1,221,3,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",3,7,2,3,7,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0.06383,0.762,0.17417,0,0,0,321211,0
"973",1037,64,"red",133,1,332,5,0,"red","color",9.07643333333333,0,221,332,"blue","blue",0.8,221,2,"blue",3,0,"female",332,"red",1,3,133,"green",0.5,"polka-dotted","211",0.95,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0,"211-3","green",0,21642,0,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",2,18,5,18,25,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0,0.17935,0.64193,0.17872,211111,0
"974",1038,64,"red",232,1,231,3,1,"red","color",9.07643333333333,0,231,232,"blue","blue",0.8,231,2,"blue",3,0,"female",223,"red",0,3,223,"green",0.5,"circle","321",0,"green","['circle', 'striped', 'polka-dotted']",0.75,"321-3","green",0,16671,1,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",1,8,8,17,23,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.43978,0.43822,0.122,322111,0
"975",1039,64,"red",121,1,121,4,1,"red","color",9.07643333333333,0,121,132,"blue","blue",0.8,132,2,"blue",3,0,"female",232,"red",0,3,232,"green",0.5,"cloud","22a2b",0,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.9,"22a2b-2a","green",0,6682,2,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",1,4,4,16,17,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.68706,0.19094,0.122,211212,0
"976",1040,64,"red",213,1,311,4,1,"red","color",9.07643333333333,0,311,331,"blue","blue",0.8,331,2,"blue",3,0,"female",311,"red",0,3,213,"green",0.5,"solid","22a2b",0,"green","['circle', 'square', 'solid', 'polka-dotted']",1,"22a2b-2a","green",0,9992,3,2,1,"English","Female","Wasn't too difficult. There was no technical issues.",39,"Yes",2,3,3,9,20,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75107,0.19094,0.05799,212222,0
"977",1041,65,"circle",223,0,223,4,0,"circle","shape",13.6666,1,332,123,"cloud","square",0.25,123,2,"square",1,1,"female",332,"circle",0,0,223,"cloud",0.5,"striped","22a1",0,"square","['striped', 'polka-dotted', 'red', 'green']",0,"22a1-3","cloud",1,17670,0,3,1,"english","Male",NA,31,"Yes",2,23,18,22,23,0,0,1,NA,NA,NA,NA,NA,NA,0,0.66667,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,212111,0
"978",1042,65,"circle",323,0,323,4,0,"circle","shape",13.6666,1,231,123,"cloud","square",0.25,231,2,"square",1,0.952380952380952,"female",123,"circle",0.0476190476190476,0,323,"cloud",0.5,"striped","22a1",0.05,"square","['striped', 'polka-dotted', 'blue', 'green']",0,"22a1-3","cloud",1,19880,1,3,1,"english","Male",NA,31,"Yes",2,24,8,22,24,0,0.04762,0.95238,NA,NA,NA,NA,NA,NA,0,0.5,0.5,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,212111,0
"979",1043,65,"circle",233,0,331,4,0,"circle","shape",13.6666,1,331,232,"cloud","square",0.25,232,2,"square",1,1,"female",331,"circle",0,0,233,"cloud",0.5,"blue","321",0,"square","['polka-dotted', 'blue', 'red', 'green']",0,"321-2","cloud",1,24280,2,3,1,"english","Male",NA,31,"Yes",3,9,9,17,26,0,0,1,NA,NA,NA,NA,NA,NA,0,0.5,0.5,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,113212,0
"980",1044,65,"circle",222,0,222,3,0.375,"circle","shape",13.6666,1,212,122,"cloud","square",0.25,212,2,"square",1,0.625,"female",122,"circle",0,0,222,"cloud",0.5,"red","322b",0,"square","['solid', 'striped', 'red']",0.6,"322b-2","cloud",1,3620,3,3,1,"english","Male",NA,31,"Yes",3,14,11,13,14,0.375,0,0.625,NA,NA,NA,NA,NA,NA,0,0.5,0.5,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,322122,0
"981",1045,65,"red",222,1,313,4,0.0645161290322581,"green","color",13.6666,0.5,221,222,"blue","red",0.9,313,1,"blue",3,0.548387096774194,"female",221,"green",0.387096774193548,1,313,"red",0,"square","22a1",0.6,"green","['circle', 'square', 'solid', 'striped']",0.1,"22a1-3","blue",0.85,12222,0,3,1,"english","Male",NA,31,"Yes",1,21,5,14,21,NA,NA,NA,NA,NA,NA,0.06452,0.3871,0.54839,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,121211,0
"982",1046,65,"red",112,1,121,3,0.269230769230769,"green","color",13.6666,0.5,121,112,"blue","red",0.9,123,1,"blue",3,0.461538461538462,"female",121,"green",0.269230769230769,1,123,"red",0,"cloud","321",0.35,"green","['cloud', 'solid', 'striped']",0.35,"321-3","blue",0.6,13691,1,3,1,"english","Male",NA,31,"Yes",1,4,4,10,22,NA,NA,NA,NA,NA,NA,0.26923,0.26923,0.46154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,322111,0
"983",1047,65,"red",221,1,132,5,0.269230769230769,"green","color",13.6666,0.5,221,132,"blue","red",0.9,323,1,"blue",3,0.269230769230769,"female",132,"green",0.461538461538462,1,323,"red",0,"polka-dotted","211",0.6,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.35,"211-3","blue",0.35,18802,2,3,1,"english","Male",NA,31,"Yes",2,16,5,16,24,NA,NA,NA,NA,NA,NA,0.26923,0.46154,0.26923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,121111,0
"984",1048,65,"red",231,1,231,3,0.421052631578947,"green","color",13.6666,0.5,231,232,"blue","red",0.9,223,1,"blue",3,0.131578947368421,"female",232,"green",0.447368421052632,1,223,"red",0,"circle","321",0.85,"green","['circle', 'striped', 'polka-dotted']",0.8,"321-3","blue",0.25,16671,3,3,1,"english","Male",NA,31,"Yes",1,8,8,17,23,NA,NA,NA,NA,NA,NA,0.42105,0.44737,0.13158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,322111,0
"985",1049,65,"circle",331,1,131,2,0.129032258064516,"square","shape",13.6666,0.5,131,231,"cloud","square",0.85,231,1,"cloud",1,0.387096774193548,"female",131,"cloud",0.483870967741936,2,331,"circle",0,"blue","331",0.75,"square","['polka-dotted', 'blue']",0.2,"331-3","circle",0.6,830,0,3,1,"english","Male",NA,31,"Yes",3,7,7,8,9,0.12903,0.48387,0.3871,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,323211,0
"986",1050,65,"circle",211,1,211,4,0.1,"square","shape",13.6666,0.5,211,132,"cloud","square",0.85,132,1,"cloud",1,0.4,"female",332,"cloud",0.5,2,332,"circle",0,"blue","22a1",0.75,"square","['solid', 'polka-dotted', 'blue', 'red']",0.15,"22a1-3","circle",0.6,7860,1,3,1,"english","Male",NA,31,"Yes",3,2,2,16,18,0.1,0.5,0.4,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,121211,0
"987",1051,65,"circle",113,1,121,4,0,"square","shape",13.6666,0.5,121,113,"cloud","square",0.85,121,1,"cloud",1,0.727272727272727,"female",323,"cloud",0.272727272727273,2,323,"circle",0,"blue","22b2b",0.3,"square","['solid', 'striped', 'blue', 'green']",0,"22b2b-2","circle",0.8,19270,2,3,1,"english","Male",NA,31,"Yes",3,4,4,19,24,0,0.27273,0.72727,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,122122,0
"988",1052,65,"circle",133,1,223,4,0,"square","shape",13.6666,0.5,313,223,"cloud","square",0.85,223,1,"cloud",1,0.705882352941177,"female",313,"cloud",0.294117647058824,2,133,"circle",0,"striped","311",0.25,"square","['solid', 'striped', 'polka-dotted', 'green']",0,"311-3","circle",0.6,22750,3,3,1,"english","Male",NA,31,"Yes",2,23,21,23,25,0,0.29412,0.70588,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,113211,0
"989",1053,65,"striped",223,0,232,3,0.8,"polka-dotted","texture",13.6666,0.5,232,213,"solid","solid",1,232,1,"striped",2,0.08,"female",213,"polka-dotted",0.12,3,223,"solid",1,"red","321",0.15,"polka-dotted","['circle', 'red', 'green']",1,"321-3","striped",0.1,17270,0,3,1,"english","Male",NA,31,"Yes",3,17,17,20,23,NA,NA,NA,0.8,0.12,0.08,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,123211,0
"990",1054,65,"striped",222,0,222,4,0.409090909090909,"polka-dotted","texture",13.6666,0.5,321,222,"solid","solid",1,321,1,"striped",2,0.227272727272727,"female",232,"polka-dotted",0.363636363636364,3,232,"solid",1,"red","22a2b",0.4,"polka-dotted","['circle', 'square', 'blue', 'red']",0.45,"22a2b-2b","striped",0.25,6431,1,3,1,"english","Male",NA,31,"Yes",3,14,6,14,17,NA,NA,NA,0.40909,0.36364,0.22727,NA,NA,NA,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,212122,0
"991",1055,65,"striped",112,0,323,5,0.4,"polka-dotted","texture",13.6666,0.5,112,323,"solid","solid",1,323,1,"striped",2,0.333333333333333,"female",233,"polka-dotted",0.266666666666667,3,233,"solid",1,"square","211",0.2,"polka-dotted","['cloud', 'circle', 'square', 'red', 'green']",0.3,"211-3","striped",0.25,25621,2,3,1,"english","Male",NA,31,"Yes",1,24,10,24,26,NA,NA,NA,0.4,0.26667,0.33333,NA,NA,NA,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,112111,0
